grid_id,sum_rel_obs_all,n_indiv_rel_obs_all,mean_rel_obs_all,sum_rel_obs_dry,n_indiv_rel_obs_dry,mean_rel_obs_dry,sum_rel_obs_wet,n_indiv_rel_obs_wet,mean_rel_obs_wet,sum_rel_obs_males,n_indiv_rel_obs_males,mean_rel_obs_males,sum_rel_obs_females,n_indiv_rel_obs_females,mean_rel_obs_females,sum_rel_obs_dry_male,n_indiv_rel_obs_dry_male,mean_rel_obs_dry_male,sum_rel_obs_dry_female,n_indiv_rel_obs_dry_female,mean_rel_obs_dry_female,sum_rel_obs_wet_male,n_indiv_rel_obs_wet_male,mean_rel_obs_wet_male,sum_rel_obs_wet_female,n_indiv_rel_obs_wet_female,mean_rel_obs_wet_female,road_density,major_road_density,minor_road_density,distance_to_road_km,distance_to_major_road_km,distance_to_minor_road_km
grid_6230,1.53796981369935,8,0.192246226712418,0,0,0,4.62692561468024,13,0.355917354975403,0.592223358013065,4,0.148055839503266,0.79819538434843,1,0.79819538434843,0,0,0,0,0,0,1.01868919070737,4,0.254672297676844,1.15810674723061,1,1.15810674723061,0,0,0,3.65280280003883,40.8819024374938,3.65280280003883
grid_6231,0.628090231397784,6,0.104681705232964,0,0,0,1.78240449139936,9,0.198044943488818,0.3724984077624,2,0.1862492038812,0.208224882873503,1,0.208224882873503,0,0,0,0,0,0,0.544824811868732,2,0.272412405934366,0.302114803625378,1,0.302114803625378,1,0,1,0.779702700686993,42.7606101563322,0.779702700686993
grid_6232,0.964703163286352,6,0.160783860547725,0,0,0,2.91889828597189,11,0.265354389633808,0.670848993223129,4,0.167712248305782,0.242929030019087,1,0.242929030019087,0,0,0,0,0,0,1.06354767489841,4,0.265886918724604,0.352467270896274,1,0.352467270896274,0,0,0,9.37442107256309,38.5814956659516,9.37442107256309
grid_6233,0.811097440051079,6,0.13518290667518,0,0,0,2.28761723111786,10,0.228761723111786,0.202733858246872,3,0.0675779527489575,0.529238243970154,1,0.529238243970154,0,0,0,0,0,0,0.309329395863693,3,0.103109798621231,0.767875125881168,1,0.767875125881168,0,0,0,14.7178569060481,34.7940315426873,14.7178569060481
grid_6234,0.857177955461271,5,0.171435591092254,0,0,0,2.711765014268,10,0.2711765014268,0.223827270054365,4,0.0559568175135913,0.633350685406906,1,0.633350685406906,0,0,0,0,0,0,0.436949979440144,4,0.109237494860036,0.918932527693857,1,0.918932527693857,0,0,0,6.07883895088726,32.609143758032,6.07883895088726
grid_6235,0.364700560747153,2,0.182350280373577,0,0,0,1.01143540210348,3,0.337145134034494,0,0,0,0.321013361096651,1,0.321013361096651,0,0,0,0,0,0,0,0,0,0.465760322255791,1,0.465760322255791,1,0,1,1.68232089378812,30.1838912047883,1.68232089378812
grid_6236,0.662391512035733,6,0.110398585339289,0,0,0,2.01430413119086,10,0.201430413119086,0.284821170232952,3,0.0949403900776508,0.347041471455839,1,0.347041471455839,0,0,0,0,0,0,0.477903607586631,3,0.159301202528877,0.503524672708963,1,0.503524672708963,0,0,0,3.79792668844104,26.5694353029362,3.79792668844104
grid_6237,0.106690975110956,3,0.0355636583703186,0,0,0,0.235972062832586,4,0.0589930157081464,0.0337837837837838,1,0.0337837837837838,0,0,0,0,0,0,0,0,0,0.055005500550055,1,0.055005500550055,0,0,0,0,0,0,3.0940247210381,22.6647249551945,3.0940247210381
grid_6238,0.555927519777651,7,0.0794182171110931,0.0432152117545376,1,0.0432152117545376,1.54721900977161,11,0.140656273615601,0.25952129837522,3,0.0865070994584066,0.0732064421669107,1,0.0732064421669107,0,0,0,0,0,0,0.467767442499814,3,0.155922480833271,0.124843945068664,1,0.124843945068664,1,0,1,0.385929275010104,17.7297185401639,0.385929275010104
grid_6239,4.78662640283716,8,0.598328300354645,2.20289531493156,4,0.550723828732891,13.3879898130377,11,1.21708998300343,2.74488610522216,3,0.914962035074052,0.878477306002928,1,0.878477306002928,0,0,0,1.06194690265487,1,1.06194690265487,5.03087991833154,3,1.67695997277718,0.749063670411985,1,0.749063670411985,1,0,1,1.75521099565143,14.7759057456529,1.75521099565143
grid_6240,9.31427159416716,10,0.931427159416716,12.3580210586621,2,6.17901052933106,9.29518297218334,14,0.663941640870238,0.677212543774308,2,0.338606271887154,0.311437345068164,2,0.155718672534082,0,0,0,0,0,0,1.23828582584928,2,0.619142912924639,0.531004667992105,2,0.265502333996053,9,0,9,0.445509484550392,15.9312993887663,0.445509484550392
grid_6241,2.71761073351001,7,0.388230104787144,6.09231778041465,5,1.21846355608293,1.95942230122825,10,0.195942230122825,0.166429963347209,2,0.0832149816736044,0.872264363954145,2,0.436132181977073,0,0,0,1.26620440156768,1,1.26620440156768,0.301884029675908,2,0.150942014837954,0.597605655029263,2,0.298802827514632,2,0,2,0.0928832316631772,20.9591318957775,0.0928832316631772
grid_6242,4.73132472571148,3,1.57710824190383,18.5769247791532,3,6.19230825971772,3.00860087252558,4,0.752150218131395,0,0,0,4.68763752606098,2,2.34381876303049,0,0,0,9.24027735905939,1,9.24027735905939,0,0,0,1.50430043626279,2,0.752150218131395,0,0,0,7.24030220810173,27.8345849517233,7.24030220810173
grid_6243,1.13597165969543,3,0.378657219898477,3.55743141392825,2,1.77871570696412,1.22019110842422,5,0.244038221684844,0.213656952397231,1,0.213656952397231,0.880947949624667,1,0.880947949624667,0,0,0,1.77871570696412,1,1.77871570696412,0.323289796974008,1,0.323289796974008,0.253031101739589,1,0.253031101739589,0,0,0,6.6797228950492,35.4999018173959,6.6797228950492
grid_6244,2.63928017050773,5,0.527856034101547,0.269239176327423,3,0.0897463921091411,7.38232419741282,8,0.922790524676603,2.20493974873942,1,2.20493974873942,0.0980218773676055,2,0.0490109386838028,0,0,0,0.0150738619234248,1,0.0150738619234248,3.33635070477176,1,3.33635070477176,0.156472832786113,2,0.0782364163930564,0,0,0,3.29261261780647,43.5398890519356,3.29261261780647
grid_6245,0.955781646653971,5,0.191156329330794,0.617533347653352,5,0.12350666953067,1.98030725089371,8,0.247538406361714,0.494929088998649,2,0.247464544499324,0.043427011601216,1,0.043427011601216,0.151209677419355,1,0.151209677419355,0.0753693096171239,1,0.0753693096171239,0.67997418809393,2,0.339987094046965,0.0210859251449657,1,0.0210859251449657,1,0,1,0.140891254279411,51.780313327218,0.140891254279411
grid_6246,1.33111198534297,7,0.190158855048995,2.44513251765198,8,0.305641564706498,2.39287733888893,7,0.341839619841275,0.598239466712247,1,0.598239466712247,0.5210077990185,2,0.26050389950925,0.428427419354839,1,0.428427419354839,0.744533578630459,2,0.372266789315229,0.685374369584896,1,0.685374369584896,0.3690036900369,1,0.3690036900369,2,0,2,2.31632036507414,60.1388373505428,2.31632036507414
grid_6247,1.22410487310224,7,0.174872124728891,2.7947746856265,9,0.310530520625167,1.60657399958856,8,0.20082174994857,0,0,0,0.860570734621659,4,0.215142683655415,0,0,0,1.28428803555874,3,0.428096011852913,0,0,0,0.577618749308745,3,0.192539583102915,1,0,1,1.79092991913097,68.5722878974089,1.79092991913097
grid_6248,0.809029374845525,6,0.134838229140921,1.24648919845033,6,0.207748199741722,1.59829106496806,7,0.228327294995438,0,0,0,0.644174028680177,2,0.322087014340088,0,0,0,0.58111094627449,2,0.290555473137245,0,0,0,0.68771058795964,2,0.34385529397982,3,0,3,0.554333618617114,64.5776911590977,0.554333618617114
grid_6249,1.56877128467511,4,0.392192821168777,1.71915127696167,3,0.57305042565389,3.62772466671295,5,0.725544933342589,0,0,0,1.31232351897391,2,0.656161759486957,0,0,0,0.573613766730402,1,0.573613766730402,0,0,0,1.79359754005736,2,0.896798770028682,0,0,0,3.3449378330037,58.2890970153767,3.3449378330037
grid_6250,1.7535944213314,4,0.43839860533285,5.22851342679326,5,1.04570268535865,1.91260341634819,6,0.318767236058032,0.159829515183804,1,0.159829515183804,1.36213719505052,2,0.681068597525261,0,0,0,2.3282948416462,2,1.1641474208231,0.238663484486874,1,0.238663484486874,0.717638223687223,2,0.358819111843611,0,0,0,9.65090141497075,52.6778840339685,9.65090141497075
grid_6251,0.622458811405247,3,0.207486270468416,1.86009426073969,3,0.620031420246564,0.560786083016208,4,0.140196520754052,0,0,0,0.454002294243739,2,0.22700114712187,0,0,0,0.722074860005895,1,0.722074860005895,0,0,0,0.280393041508104,2,0.140196520754052,0,0,0,2.77455867201632,47.9822894589696,2.77455867201632
grid_6252,2.00983110777847,6,0.334971851296411,1.43825272796638,9,0.159805858662931,5.80418275296716,8,0.725522844120895,0.106553010122536,1,0.106553010122536,1.88924005455914,4,0.472310013639785,0,0,0,0.701795341452861,4,0.175448835363215,0.159108989657916,1,0.159108989657916,2.74298238682567,3,0.914327462275222,0,0,0,5.18805450625732,44.4931538233988,5.18805450625732
grid_6253,8.43918123764119,5,1.68783624752824,27.8134325595645,7,3.97334750850922,9.52898535705261,6,1.58816422617544,0.479488545551412,1,0.479488545551412,7.95267367054138,3,2.65089122351379,0,0,0,13.8980507685171,3,4.6326835895057,0.715990453460621,1,0.715990453460621,4.04850222506569,2,2.02425111253284,0,0,0,4.25704254398347,42.508603512475,4.25704254398347
grid_6254,14.969894748243,5,2.99397894964859,51.540590036635,8,6.44257375457937,15.9078638959338,6,2.6513106493223,1.4130541457533,2,0.706527072876651,13.5568406024896,3,4.51894686749655,2.31023102310231,1,2.31023102310231,23.4600639952152,3,7.82002133173839,0.964843183590612,2,0.482421591795306,6.98908876437629,1,6.98908876437629,1,0,1,1.35998925415349,42.2412358721778,1.35998925415349
grid_6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.99663604544516,37.9686282725426,1.99663604544516
grid_6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12453023106142,30.8304406861382,4.12453023106142
grid_6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34426260495502,22.5384922137657,9.34426260495502
grid_6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2981665375917,14.2906283873054,11.2981665375917
grid_6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77490724528154,5.77490724528154,16.0684297190417
grid_6260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.87803903540052,2.87803903540052,20.9006069388308
grid_6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5309853160816,11.5309853160816,12.4881370281259
grid_6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07566711741997,19.4391184315448,4.07566711741997
grid_6263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33625323211811,21.9333356940741,4.33625323211811
grid_6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7478878034314,23.2461619466881,12.7478878034314
grid_6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2503568752471,27.3805930511819,10.2503568752471
grid_6266,0.0655737704918033,1,0.0655737704918033,0,0,0,0.239234449760766,2,0.119617224880383,0.0655737704918033,1,0.0655737704918033,0,0,0,0,0,0,0,0,0,0.119617224880383,1,0.119617224880383,0,0,0,1,0,1,1.61730767548879,33.3017973451453,1.61730767548879
grid_6267,0.39344262295082,1,0.39344262295082,1.74165457184325,2,0.870827285921626,0,0,0,0.39344262295082,1,0.39344262295082,0,0,0,0.870827285921626,1,0.870827285921626,0,0,0,0,0,0,0,0,0,0,0,0,6.52875554384587,40.2283797461429,6.52875554384587
grid_6268,0.786885245901639,1,0.786885245901639,2.03193033381713,2,1.01596516690856,1.19617224880383,2,0.598086124401914,0.786885245901639,1,0.786885245901639,0,0,0,1.01596516690856,1,1.01596516690856,0,0,0,0.598086124401914,1,0.598086124401914,0,0,0,0,0,0,3.21779577442511,47.7245782336791,3.21779577442511
grid_6269,0.852459016393443,1,0.852459016393443,0,0,0,3.11004784688995,2,1.55502392344498,0.852459016393443,1,0.852459016393443,0,0,0,0,0,0,0,0,0,1.55502392344498,1,1.55502392344498,0,0,0,1,0,1,1.06109398694518,55.5603113577061,1.06109398694518
grid_6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.44353964416641,63.6099413002708,1.44353964416641
grid_6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.439546168410227,47.7114030808655,0.439546168410227
grid_6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.143349653733279,50.6409212422273,0.143349653733279
grid_6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.701699563312517,54.7962391462957,0.701699563312517
grid_6274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0.74344315790875,59.9228899911781,0.74344315790875
grid_6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1.20165165302466,65.7942069274439,1.20165165302466
grid_6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.61310428543969,67.0364877807157,2.61310428543969
grid_6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.169580820155094,58.4076371803907,0.169580820155094
grid_6278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.102529775008939,49.789692387264,0.102529775008939
grid_6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.294379060403239,41.1894993298117,0.294379060403239
grid_6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.66965084677585,32.5474732985145,1.66965084677585
grid_6281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.428572120100024,23.8878285422094,0.428572120100024
grid_6282,4.46354750673333,4,1.11588687668333,7.22728974669273,3,2.40909658223091,3.24400880832223,6,0.540668134720372,0.435376044307032,2,0.217688022153516,0,0,0,0.403388463089956,1,0.403388463089956,0,0,0,0.447742364639363,2,0.223871182319682,0,0,0,1,0,1,0.939064220988741,15.2286632180743,0.939064220988741
grid_6283,5.20023151712412,3,1.73341050570804,10.2358974358974,1,10.2358974358974,2.46916881134443,4,0.617292202836108,0.20297699594046,1,0.20297699594046,0,0,0,0,0,0,0,0,0,0.460358056265985,1,0.460358056265985,0,0,0,2,0,2,1.57963010301779,6.56957774910442,1.57963010301779
grid_6284,0.288540218259481,2,0.14427010912974,0,0,0,0.53659751987367,2,0.268298759936835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.08336473782586,2.08336473782586,3.86815948674669
grid_6285,0.107428232955832,2,0.0537141164779159,0,0,0,0.247082447585514,3,0.082360815861838,0.02255299954894,1,0.02255299954894,0,0,0,0,0,0,0,0,0,0.051150895140665,1,0.051150895140665,0,0,0,1,0,1,1.37957891337244,10.7325736997937,1.37957891337244
grid_6286,0.521333538581698,3,0.173777846193899,0,0,0,1.40092475010243,4,0.350231187525606,0.295608108108108,1,0.295608108108108,0,0,0,0,0,0,0,0,0,0.481298129812981,1,0.481298129812981,0,0,0,0,0,0,5.96150025076659,19.3817826617625,5.96150025076659
grid_6287,0.436992898654649,4,0.109248224663662,0,0,0,1.24285337936637,7,0.177550482766624,0.0478908373867779,2,0.0239454186933889,0.329689397883047,1,0.329689397883047,0,0,0,0,0,0,0.0924050205532062,2,0.0462025102766031,0.478348439073515,1,0.478348439073515,0,0,0,3.46160181853484,28.0309916237312,3.46160181853484
grid_6288,1.2442640307052,6,0.207377338450867,0,0,0,3.83362377210421,10,0.383362377210421,0.801037362282118,3,0.267012454094039,0.373069581815027,1,0.373069581815027,0,0,0,0,0,0,1.31780195760622,3,0.439267319202073,0.541289023162135,1,0.541289023162135,1,0,1,0.96045870345741,36.6802005856991,0.96045870345741
grid_6289,1.84871273471761,3,0.616237578239203,0,0,0,5.67677321334576,6,0.946128868890961,1.17198186537872,2,0.585990932689362,0.676730869338886,1,0.676730869338886,0,0,0,0,0,0,1.85651349489041,2,0.928256747445203,0.981873111782477,1,0.981873111782477,0,0,0,3.82463315484939,45.3294095476669,3.82463315484939
grid_6290,1.48186013035763,4,0.370465032589406,0,0,0,4.33337738481448,8,0.541672173101809,1.1087905485426,3,0.369596849514199,0.373069581815027,1,0.373069581815027,0,0,0,0,0,0,1.6253996692451,3,0.541799889748368,0.541289023162135,1,0.541289023162135,0,0,0,4.77008521702717,42.9363695931337,4.77008521702717
grid_6291,0.313127861134222,3,0.104375953711407,0,0,0,0.913783285756744,6,0.152297214292791,0.0615227943287392,2,0.0307613971643696,0.251605066805483,1,0.251605066805483,0,0,0,0,0,0,0.0918362551643739,2,0.0459181275821869,0.365055387713998,1,0.365055387713998,0,0,0,13.3648035889042,38.7769455392273,13.3648035889042
grid_6292,1.2792834171438,6,0.2132139028573,0,0,0,3.75911161231698,11,0.341737419301544,0.182890007810575,4,0.0457225019526438,1.0758285615131,1,1.0758285615131,0,0,0,0,0,0,0.300695317891266,4,0.0751738294728164,1.56092648539778,1,1.56092648539778,0,0,0,9.90758889085983,35.8865963266157,9.90758889085983
grid_6293,0.711535903965275,4,0.177883975991319,0,0,0,2.13364297976161,7,0.304806139965945,0.053551945043826,2,0.026775972521913,0.650702758979698,1,0.650702758979698,0,0,0,0,0,0,0.116053165418844,2,0.0580265827094218,0.944108761329305,1,0.944108761329305,1,0,1,1.83701113658145,34.2623365520974,1.83701113658145
grid_6294,0.409450606677673,4,0.102362651669418,0,0,0,1.25507174524289,7,0.179295963606127,0.211296597435211,2,0.105648298717606,0.190872809300711,1,0.190872809300711,0,0,0,0,0,0,0.343937739498857,2,0.171968869749428,0.27693856998993,1,0.27693856998993,0,0,0,4.74587434577889,30.6470914194962,4.74587434577889
grid_6295,0.0155309860597714,2,0.00776549302988568,0,0,0,0.0371322355484084,3,0.0123774118494695,0,0,0,0.00867603678639597,1,0.00867603678639597,0,0,0,0,0,0,0,0,0,0.0125881168177241,1,0.0125881168177241,0,0,0,5.3516685882975,27.3835767821242,5.3516685882975
grid_6296,0.337444086377349,5,0.0674888172754698,0,0,0,0.650156916289269,7,0.0928795594698955,0.0371348624611989,2,0.0185674312305994,0,0,0,0,0,0,0,0,0,0.0618282982144368,2,0.0309141491072184,0,0,0,0,0,0,4.04338150053623,22.194596671032,4.04338150053623
grid_6297,0.985004100854418,7,0.140714871550631,0.0144050705848459,1,0.0144050705848459,2.41695378287549,11,0.219723071170499,0.266850218095361,3,0.0889500726984535,0.146412884333821,1,0.146412884333821,0,0,0,0,0,0,0.479244551749201,3,0.1597481839164,0.249687890137328,1,0.249687890137328,0,0,0,4.07710136138651,18.2925614962079,4.07710136138651
grid_6298,2.67081299631325,8,0.333851624539157,1.36839854607654,1,1.36839854607654,3.88695006428803,11,0.353359096753457,0.107122412102982,2,0.0535612060514909,0.0868540232024319,1,0.0868540232024319,0,0,0,0,0,0,0.191006117402056,2,0.0955030587010282,0.14760147601476,1,0.14760147601476,3,0,3,1.58410804215329,17.2209223725637,1.58410804215329
grid_6299,0.570121689856815,9,0.063346854428535,0.459291161979496,4,0.114822790494874,1.15930536497628,12,0.0966087804146897,0.161885896771903,2,0.0809429483859517,0.136484893603822,1,0.136484893603822,0.197628458498024,1,0.197628458498024,0,0,0,0.139941378324278,2,0.069970689162139,0.231945176594623,1,0.231945176594623,3,0,3,0.726807270929037,20.1752094653792,0.726807270929037
grid_6300,0.980417777332184,5,0.196083555466437,2.9146987393407,4,0.728674684835175,1.00133503275844,6,0.166889172126407,0,0,0,0.805261780587408,2,0.402630890293704,0,0,0,1.37172143503166,1,1.37172143503166,0,0,0,0.409503934525702,2,0.204751967262851,1,0,1,2.44821218326,25.836369454357,2.44821218326
grid_6301,5.14764102570809,4,1.28691025642702,19.2167148211612,3,6.40557160705374,3.97091120373407,5,0.794182240746813,0.0769165028630032,1,0.0769165028630032,5.03753334574105,1,5.03753334574105,0,0,0,9.58697618329816,1,9.58697618329816,0.116384326910643,1,0.116384326910643,1.85556141275698,1,1.85556141275698,0,0,0,9.77377703096555,32.8328630520108,9.77377703096555
grid_6302,0.42969926451137,4,0.107424816127843,0.16489795815395,3,0.0549659860513167,1.07085489966803,6,0.178475816611339,0.0598239466712247,1,0.0598239466712247,0.223338916806254,1,0.223338916806254,0,0,0,0.0301477238468496,1,0.0301477238468496,0.0905211431527221,1,0.0905211431527221,0.358460727464418,1,0.358460727464418,0,0,0,7.23707486595416,40.4780904416474,7.23707486595416
grid_6303,0.296781263778247,4,0.0741953159445617,0.0602954476936991,2,0.0301477238468496,0.800015915654683,7,0.114287987950669,0.221448189930193,2,0.110724094965097,0.0186115764005211,1,0.0186115764005211,0,0,0,0.0301477238468496,1,0.0301477238468496,0.343752799240962,2,0.171876399620481,0.0105429625724829,1,0.0105429625724829,0,0,0,3.76631240024083,48.4660160876908,3.76631240024083
grid_6304,0.541479611611626,4,0.135369902902906,0.375409440508341,3,0.125136480169447,1.08102160748433,5,0.216204321496866,0.170925561917785,1,0.170925561917785,0.1178733172033,1,0.1178733172033,0,0,0,0.105517033463973,1,0.105517033463973,0.258631837579206,1,0.258631837579206,0.126515550869794,1,0.126515550869794,1,0,1,1.40105611453588,56.6518633852615,1.40105611453588
grid_6305,1.2219304162007,7,0.174561488028672,3.27132924507506,6,0.545221540845843,1.44861265437924,9,0.160956961597693,0,0,0,0.973173243972505,3,0.324391081324168,0,0,0,1.59591877633715,2,0.797959388168573,0,0,0,0.545471077243023,3,0.181823692414341,1,0,1,1.45001308915366,64.9608538631727,1.45001308915366
grid_6306,1.21689716694837,7,0.173842452421196,2.74627428260484,6,0.45771238043414,1.50691718192385,9,0.167435242435983,0,0,0,0.779698350508844,3,0.259899450169615,0,0,0,1.13943767760071,2,0.569718838800354,0,0,0,0.526672796075492,3,0.175557598691831,1,0,1,2.06712892738307,66.3961056640262,2.06712892738307
grid_6307,1.11442080813884,4,0.27860520203471,0.377492251732601,5,0.0754984503465201,3.31087461115341,5,0.662174922230682,0,0,0,1.01941053805076,2,0.50970526902538,0,0,0,0.102091013214654,2,0.0510455066073269,0,0,0,1.6351725122776,2,0.817586256138799,1,0,1,1.52000470955733,59.6723008000926,1.52000470955733
grid_6308,0.822398809931906,3,0.274132936643968,1.45619409110714,3,0.485398030369046,1.3677919928112,5,0.273558398562239,0.213106020245072,1,0.213106020245072,0.412760186331741,1,0.412760186331741,0,0,0,0.589448865310934,1,0.589448865310934,0.318217979315831,1,0.318217979315831,0.294898260100265,1,0.294898260100265,0,0,0,4.77422349982964,53.5081687053938,4.77422349982964
grid_6309,1.07942769219342,5,0.215885538438683,1.85101706738289,5,0.370203413476578,1.55603090125202,6,0.259338483542003,0.159829515183804,1,0.159829515183804,0.456342754815467,3,0.152114251605156,0,0,0,0.353584790190579,2,0.17679239509529,0.238663484486874,1,0.238663484486874,0.539351966139136,2,0.269675983069568,0,0,0,5.8401520355007,48.1192763207548,5.8401520355007
grid_6310,2.75105527530982,5,0.550211055061964,5.70477320776132,5,1.14095464155226,4.81602473725106,8,0.602003092156382,0.053276505061268,1,0.053276505061268,2.36788475747393,3,0.789294919157978,0,0,0,2.44510757441792,2,1.22255378720896,0.0795544948289578,1,0.0795544948289578,2.32845787379657,3,0.776152624598857,1,0,1,2.18980400966954,43.7927549836882,2.18980400966954
grid_6311,1.54149382988723,5,0.308298765977446,2.36027771397414,7,0.337182530567734,3.38288987191194,8,0.422861233988993,0.426212040490144,1,0.426212040490144,1.07316766010671,3,0.357722553368903,0,0,0,1.12814578939608,3,0.376048596465361,0.636435958631663,1,0.636435958631663,1.05500897732431,3,0.351669659108103,0,0,0,8.79371832576268,40.867420086048,8.79371832576268
grid_6312,11.1161621343409,5,2.22323242686818,35.8816473194887,8,4.48520591493609,12.9415253920639,6,2.15692089867732,1.73890540148987,2,0.869452700744937,9.37725673285103,3,3.12575224428368,0.66006600660066,1,0.66006600660066,17.2807576531437,3,5.7602525510479,2.27337746060485,2,1.13668873030242,4.19738523542711,1,4.19738523542711,0,0,0,3.1495467973082,39.6545919146545,3.1495467973082
grid_6313,1.07907305855298,1,1.07907305855298,2.03359858532272,2,1.01679929266136,2.24122677676202,2,1.12061338838101,0,0,0,1.07907305855298,1,1.07907305855298,0,0,0,1.01679929266136,1,1.01679929266136,0,0,0,1.12061338838101,1,1.12061338838101,0,0,0,3.6361988536051,40.3091465469801,3.6361988536051
grid_6314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.816183062094608,35.6870025497787,0.816183062094608
grid_6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79416934954326,27.4339146508898,5.79416934954326
grid_6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8220115897702,18.8570076705685,10.8220115897702
grid_6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2040613898859,10.2040613898859,15.4158680390072
grid_6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.55111510920486,1.55111510920486,18.8731795527739
grid_6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82740449430356,6.82740449430356,17.2881136501903
grid_6320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87592572183831,14.4621842737076,8.87592572183831
grid_6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.464291150525439,20.1082485312923,0.464291150525439
grid_6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94734342078821,19.7143219406345,7.94734342078821
grid_6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9876528584006,22.8684787461186,10.9876528584006
grid_6324,0.0655737704918033,1,0.0655737704918033,0,0,0,0.239234449760766,2,0.119617224880383,0.0655737704918033,1,0.0655737704918033,0,0,0,0,0,0,0,0,0,0.119617224880383,1,0.119617224880383,0,0,0,0,0,0,6.37287858650823,28.4126758814514,6.37287858650823
grid_6325,0.0655737704918033,1,0.0655737704918033,0,0,0,0.239234449760766,2,0.119617224880383,0.0655737704918033,1,0.0655737704918033,0,0,0,0,0,0,0,0,0,0.119617224880383,1,0.119617224880383,0,0,0,1,0,1,2.20437825332708,35.2362452785074,2.20437825332708
