Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
3271,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-17 20:00:10 UTC,Every 1 hour,-23.759592°,28.375465°,(-),<10 meters,0 km/h,3.67 Volt,21°C,(-),Y,"[1636,3177,15530]",N,4,N,2,
3272,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-17 21:00:47 UTC,Every 1 hour,-23.760558°,28.372335°,(-),10 meters,0 km/h,3.67 Volt,20°C,(-),Y,"[838,651,15625]",N,4,N,2,
3273,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-17 22:00:32 UTC,Every 1 hour,-23.759697°,28.370680°,(-),<10 meters,0 km/h,3.67 Volt,19°C,(-),Y,"[3612,-12938,8388]",N,4,Y,0,
3274,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-17 23:00:32 UTC,Every 1 hour,-23.759268°,28.370457°,(-),10 meters,0 km/h,3.68 Volt,19°C,(-),Y,"[-1011,12937,9334]",N,5,Y,0,
3275,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 0:00:02 UTC,Every 1 hour,-23.758843°,28.370160°,(-),10 meters,2 km/h,3.68 Volt,20°C,(-),Y,"[-2415,-785,15960]",N,3,Y,0,
3276,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 1:00:51 UTC,Every 1 hour,-23.759357°,28.368805°,(-),10 meters,2 km/h,3.67 Volt,20°C,(-),Y,"[820,1824,15879]",N,5,Y,0,
3277,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 2:00:32 UTC,Every 1 hour,-23.756863°,28.368808°,(-),<10 meters,0 km/h,3.68 Volt,20°C,(-),Y,"[-488,17,15458]",N,5,Y,0,
3278,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 3:00:40 UTC,Every 1 hour,-23.756838°,28.369108°,(-),10 meters,0 km/h,3.67 Volt,21°C,(-),Y,"[-285,-11706,10526]",N,5,Y,1,
3279,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 4:00:02 UTC,Every 1 hour,-23.756860°,28.369092°,(-),<10 meters,0 km/h,3.67 Volt,21°C,(-),Y,"[2657,14867,5461]",N,3,Y,0,
3280,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 5:00:55 UTC,Every 1 hour,-23.756202°,28.372047°,(-),<10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[1039,1428,15725]",N,5,Y,0,
3281,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 6:00:09 UTC,Every 1 hour,-23.755292°,28.375140°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[1575,1259,15488]",N,5,Y,0,
3282,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 7:00:53 UTC,Every 1 hour,-23.751383°,28.379907°,(-),10 meters,0 km/h,3.67 Volt,34°C,(-),Y,"[-2735,1577,15541]",N,5,Y,0,
3283,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 8:00:36 UTC,Every 1 hour,-23.751433°,28.382712°,(-),10 meters,0 km/h,3.67 Volt,41°C,(-),Y,"[1481,1688,15444]",N,2,Y,0,
3284,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 9:00:10 UTC,Every 1 hour,-23.752077°,28.383493°,(-),10 meters,0 km/h,3.67 Volt,42°C,(-),Y,"[1178,1265,15457]",N,5,Y,0,
3285,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 10:00:40 UTC,Every 1 hour,-23.752075°,28.383417°,(-),10 meters,0 km/h,3.67 Volt,42°C,(-),Y,"[820,13239,8682]",N,5,N,6,
3286,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 11:00:40 UTC,Every 1 hour,-23.751803°,28.383382°,(-),10 meters,0 km/h,3.67 Volt,46°C,(-),Y,"[1227,732,15679]",N,5,Y,0,
3287,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 12:00:02 UTC,Every 1 hour,-23.751367°,28.383627°,(-),<10 meters,0 km/h,3.67 Volt,48°C,(-),Y,"[-326,-305,15583]",N,5,N,2,
3288,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 13:00:03 UTC,Every 1 hour,-23.755012°,28.386317°,(-),10 meters,1 km/h,3.67 Volt,45°C,(-),Y,"[-2459,-894,15989]",N,5,Y,0,
3289,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 14:00:50 UTC,Every 1 hour,-23.753977°,28.387343°,(-),<10 meters,0 km/h,3.67 Volt,40°C,(-),Y,"[234,2067,15285]",N,5,Y,1,
3290,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 15:00:02 UTC,Every 1 hour,-23.755380°,28.387762°,(-),10 meters,2 km/h,3.67 Volt,39°C,(-),Y,"[-504,-159,16099]",N,5,Y,0,
3291,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 16:00:26 UTC,Every 1 hour,-23.755907°,28.387848°,(-),<10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[-3734,348,15217]",N,4,Y,0,
3292,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 17:00:14 UTC,Every 1 hour,-23.754030°,28.388900°,(-),10 meters,0 km/h,3.67 Volt,34°C,(-),Y,"[2666,1465,15295]",N,5,Y,0,
3293,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 18:00:33 UTC,Every 1 hour,-23.752650°,28.389005°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[-205,3302,16213]",N,5,N,2,
3294,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 19:00:10 UTC,Every 1 hour,-23.752205°,28.388627°,(-),10 meters,0 km/h,3.68 Volt,29°C,(-),Y,"[-761,1564,15409]",N,5,N,2,
3295,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 20:00:31 UTC,Every 1 hour,-23.751918°,28.388273°,(-),<10 meters,0 km/h,3.68 Volt,26°C,(-),Y,"[1439,799,15562]",N,5,Y,0,
3296,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 21:00:23 UTC,Every 1 hour,-23.751885°,28.388347°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[705,1564,15584]",N,5,Y,1,
3297,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 22:00:02 UTC,Every 1 hour,-23.757930°,28.385725°,(-),<10 meters,4 km/h,3.68 Volt,25°C,(-),Y,"[-3225,-1010,16482]",N,5,Y,0,
3298,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-18 23:00:57 UTC,Every 1 hour,-23.757765°,28.379758°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[75,1471,15468]",N,4,Y,1,
3299,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 0:00:32 UTC,Every 1 hour,-23.756340°,28.376602°,(-),<10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[-112,-1288,15645]",N,5,Y,1,
3300,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 1:00:28 UTC,Every 1 hour,-23.756245°,28.375153°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[743,13973,7730]",N,5,Y,0,
3301,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 2:00:46 UTC,Every 1 hour,-23.756105°,28.375037°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[2018,-13225,8425]",N,5,N,2,
3302,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 3:00:32 UTC,Every 1 hour,-23.756092°,28.375017°,(-),<10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[1432,15101,5331]",N,5,Y,1,
3303,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 4:00:17 UTC,Every 1 hour,-23.753468°,28.375515°,(-),<10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[847,1642,15456]",N,5,Y,0,
3304,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 5:00:35 UTC,Every 1 hour,-23.753305°,28.378255°,(-),10 meters,0 km/h,3.67 Volt,21°C,(-),Y,"[2380,1150,15833]",N,5,Y,0,
3305,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 6:00:20 UTC,Every 1 hour,-23.752333°,28.378393°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[-1963,542,16897]",N,5,Y,0,
3306,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 7:00:04 UTC,Every 1 hour,-23.752273°,28.379812°,(-),10 meters,0 km/h,3.67 Volt,32°C,(-),Y,"[-997,2123,15662]",N,5,Y,0,
3307,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 8:00:50 UTC,Every 1 hour,-23.752272°,28.379832°,(-),10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[734,718,15682]",N,5,N,2,
3308,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 9:00:59 UTC,Every 1 hour,-23.751862°,28.379787°,(-),<10 meters,1 km/h,3.67 Volt,41°C,(-),Y,"[-907,663,15905]",N,5,Y,0,
3309,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 10:00:02 UTC,Every 1 hour,-23.751947°,28.380382°,(-),10 meters,0 km/h,3.67 Volt,44°C,(-),Y,"[1034,974,16044]",N,5,Y,0,
3310,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 11:00:29 UTC,Every 1 hour,-23.752698°,28.380723°,(-),10 meters,0 km/h,3.67 Volt,44°C,(-),Y,"[2314,604,16174]",N,5,Y,0,
3311,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 12:00:40 UTC,Every 1 hour,-23.752545°,28.380810°,(-),<10 meters,0 km/h,3.67 Volt,43°C,(-),Y,"[-28,1767,15609]",N,5,Y,1,
3312,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 13:00:36 UTC,Every 1 hour,-23.752552°,28.382265°,(-),10 meters,0 km/h,3.67 Volt,43°C,(-),Y,"[2176,1131,15645]",N,5,Y,1,
3313,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 14:00:24 UTC,Every 1 hour,-23.753225°,28.384450°,(-),10 meters,0 km/h,3.67 Volt,41°C,(-),Y,"[-2005,1503,15467]",N,3,Y,0,
3314,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 15:00:11 UTC,Every 1 hour,-23.754803°,28.386810°,(-),<10 meters,0 km/h,3.68 Volt,38°C,(-),Y,"[2160,-405,14404]",N,3,Y,0,
3315,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 16:00:32 UTC,Every 1 hour,-23.754765°,28.386883°,(-),10 meters,0 km/h,3.68 Volt,30°C,(-),Y,"[-6708,1559,13954]",N,5,N,2,
3316,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 17:00:10 UTC,Every 1 hour,-23.756922°,28.386715°,(-),<10 meters,2 km/h,3.67 Volt,25°C,(-),Y,"[1041,1538,15630]",N,5,Y,0,
3317,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 18:00:31 UTC,Every 1 hour,-23.762117°,28.386863°,(-),<10 meters,0 km/h,3.68 Volt,21°C,(-),Y,"[-5358,5144,14174]",N,5,Y,0,
3318,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 19:00:25 UTC,Every 1 hour,-23.762307°,28.387235°,(-),10 meters,0 km/h,3.68 Volt,19°C,(-),Y,"[1961,1670,15659]",N,5,N,2,
3319,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 20:00:02 UTC,Every 1 hour,-23.762593°,28.385595°,(-),<10 meters,1 km/h,3.67 Volt,19°C,(-),Y,"[-809,1948,15068]",N,5,Y,0,
3320,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 21:00:56 UTC,Every 1 hour,-23.765007°,28.381073°,(-),<10 meters,0 km/h,3.67 Volt,18°C,(-),Y,"[-2396,253,15504]",N,5,Y,0,
3321,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 22:00:32 UTC,Every 1 hour,-23.762513°,28.378837°,(-),10 meters,6 km/h,3.68 Volt,18°C,(-),Y,"[-85,4697,15729]",N,5,Y,0,
3322,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-19 23:00:00 UTC,Every 1 hour,-23.759758°,28.370398°,(-),10 meters,0 km/h,3.68 Volt,16°C,(-),Y,"[282,2663,15276]",N,5,Y,0,
3323,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 0:00:10 UTC,Every 1 hour,-23.759395°,28.368695°,(-),10 meters,2 km/h,3.67 Volt,16°C,(-),Y,"[1073,394,15570]",N,3,Y,0,
3324,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 1:00:30 UTC,Every 1 hour,-23.759015°,28.368858°,(-),10 meters,0 km/h,3.68 Volt,16°C,(-),Y,"[889,13223,8849]",N,5,Y,0,
3325,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 2:00:18 UTC,Every 1 hour,-23.759022°,28.365432°,(-),10 meters,0 km/h,3.67 Volt,16°C,(-),Y,"[314,2835,15367]",N,2,Y,0,
3326,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 3:00:02 UTC,Every 1 hour,-23.758018°,28.364917°,(-),10 meters,0 km/h,3.67 Volt,16°C,(-),Y,"[525,-13921,7089]",N,5,Y,0,
3327,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 4:00:18 UTC,Every 1 hour,-23.757380°,28.365865°,(-),<10 meters,0 km/h,3.67 Volt,16°C,(-),Y,"[125,-25,15268]",N,5,Y,0,
3328,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 5:00:04 UTC,Every 1 hour,-23.757725°,28.367895°,(-),<10 meters,1 km/h,3.67 Volt,15°C,(-),Y,"[1297,1121,15058]",N,5,Y,1,
3329,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 6:00:32 UTC,Every 1 hour,-23.757402°,28.369723°,(-),<10 meters,0 km/h,3.68 Volt,22°C,(-),Y,"[825,560,15559]",N,5,Y,1,
3330,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 7:00:29 UTC,Every 1 hour,-23.756727°,28.370910°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),N,"[1056,712,15739]",N,4,Y,0,
3331,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 8:00:02 UTC,Every 1 hour,-23.756268°,28.374225°,(-),<10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[-320,1930,15390]",N,5,Y,0,
3332,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 9:00:56 UTC,Every 1 hour,-23.754640°,28.377960°,(-),10 meters,2 km/h,3.67 Volt,41°C,(-),Y,"[2469,576,15057]",N,5,Y,0,
3333,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 10:00:32 UTC,Every 1 hour,-23.753698°,28.381087°,(-),<10 meters,0 km/h,3.67 Volt,44°C,(-),Y,"[790,558,15498]",N,5,Y,0,
3334,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 11:00:29 UTC,Every 1 hour,-23.753572°,28.380705°,(-),10 meters,0 km/h,3.67 Volt,43°C,(-),Y,"[1227,867,15545]",N,5,Y,0,
3335,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 12:00:02 UTC,Every 1 hour,-23.754067°,28.383833°,(-),<10 meters,0 km/h,3.67 Volt,44°C,(-),Y,"[339,1380,15523]",N,5,Y,0,
3336,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 13:00:00 UTC,Every 1 hour,-23.754135°,28.384128°,(-),<10 meters,0 km/h,3.67 Volt,44°C,(-),Y,"[776,-44,15701]",N,2,Y,1,
3337,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 14:00:40 UTC,Every 1 hour,-23.754128°,28.384813°,(-),10 meters,0 km/h,3.67 Volt,42°C,(-),Y,"[671,1270,15510]",N,3,Y,0,
3338,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 15:00:02 UTC,Every 1 hour,-23.754808°,28.387913°,(-),<10 meters,0 km/h,3.67 Volt,41°C,(-),Y,"[-890,-1171,16172]",N,5,Y,0,
3339,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 16:00:26 UTC,Every 1 hour,-23.757542°,28.387235°,(-),10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[-5175,-706,14855]",N,5,Y,0,
3340,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 17:00:17 UTC,Every 1 hour,-23.757695°,28.387977°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[1345,196,15771]",N,1,Y,0,
3341,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 18:00:02 UTC,Every 1 hour,-23.759957°,28.388528°,(-),10 meters,2 km/h,3.68 Volt,27°C,(-),Y,"[208,2087,16145]",N,5,Y,1,
3342,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 19:00:10 UTC,Every 1 hour,-23.761247°,28.389308°,(-),10 meters,0 km/h,3.68 Volt,25°C,(-),Y,"[129,1659,15621]",N,5,Y,1,
3343,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 20:00:32 UTC,Every 1 hour,-23.762295°,28.388085°,(-),<10 meters,1 km/h,3.67 Volt,23°C,(-),Y,"[911,2510,15552]",N,4,Y,0,
3344,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 21:00:26 UTC,Every 1 hour,-23.767687°,28.382197°,(-),10 meters,0 km/h,3.68 Volt,21°C,(-),Y,"[68,759,15692]",N,5,Y,0,
3345,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 22:00:02 UTC,Every 1 hour,-23.768738°,28.381078°,(-),<10 meters,0 km/h,3.67 Volt,19°C,(-),Y,"[1133,13870,7850]",N,5,N,2,
3346,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-20 23:00:29 UTC,Every 1 hour,-23.770500°,28.380913°,(-),10 meters,2 km/h,3.68 Volt,17°C,(-),Y,"[-1584,2211,15598]",N,5,Y,0,
3347,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 0:00:21 UTC,Every 1 hour,-23.772855°,28.380325°,(-),10 meters,0 km/h,3.68 Volt,17°C,(-),Y,"[1250,-13836,7354]",N,1,Y,0,
3348,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 1:00:00 UTC,Every 1 hour,-23.772937°,28.380457°,(-),10 meters,0 km/h,3.67 Volt,16°C,(-),Y,"[-259,2802,15454]",N,5,Y,0,
3349,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 2:00:45 UTC,Every 1 hour,-23.775022°,28.378592°,(-),10 meters,3 km/h,3.68 Volt,16°C,(-),Y,"[-2145,1719,14918]",N,5,Y,0,
3350,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 3:00:32 UTC,Every 1 hour,-23.772062°,28.379283°,(-),<10 meters,0 km/h,3.67 Volt,16°C,(-),Y,"[-1567,1489,15432]",N,5,Y,0,
3351,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 4:00:18 UTC,Every 1 hour,-23.771688°,28.379625°,(-),10 meters,0 km/h,3.67 Volt,17°C,(-),Y,"[-1512,12777,9465]",N,5,N,2,
3352,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 5:00:36 UTC,Every 1 hour,-23.769303°,28.379518°,(-),10 meters,0 km/h,3.67 Volt,18°C,(-),Y,"[-59,-188,15850]",N,5,Y,0,
3353,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 6:00:20 UTC,Every 1 hour,-23.764350°,28.382620°,(-),<10 meters,5 km/h,3.67 Volt,22°C,(-),Y,"[-3191,-477,14273]",N,5,Y,0,
3354,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 7:00:08 UTC,Every 1 hour,-23.761860°,28.389390°,(-),10 meters,0 km/h,3.68 Volt,26°C,(-),Y,"[-3021,2067,15277]",N,5,Y,0,
3355,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 8:00:50 UTC,Every 1 hour,-23.761425°,28.390218°,(-),<10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[2416,2105,15569]",N,3,Y,1,
3356,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 9:00:34 UTC,Every 1 hour,-23.759550°,28.391310°,(-),<10 meters,1 km/h,3.67 Volt,33°C,(-),Y,"[-3774,-2997,15229]",N,5,Y,0,
3357,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 10:00:10 UTC,Every 1 hour,-23.753587°,28.389420°,(-),<10 meters,0 km/h,3.68 Volt,37°C,(-),Y,"[1361,633,15695]",N,5,Y,0,
3358,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 11:00:07 UTC,Every 1 hour,-23.752593°,28.388215°,(-),10 meters,0 km/h,3.67 Volt,40°C,(-),N,"[1475,512,15582]",N,5,Y,0,
3359,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 12:00:56 UTC,Every 1 hour,-23.752305°,28.387040°,(-),10 meters,0 km/h,3.67 Volt,41°C,(-),Y,"[-79,761,15647]",N,5,Y,0,
3360,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 13:00:39 UTC,Every 1 hour,-23.752038°,28.387402°,(-),10 meters,0 km/h,3.67 Volt,41°C,(-),Y,"[1212,448,15552]",N,5,Y,0,
3361,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 14:00:26 UTC,Every 1 hour,-23.751458°,28.387643°,(-),<10 meters,0 km/h,3.67 Volt,43°C,(-),Y,"[-1503,1326,15625]",N,2,Y,1,
3362,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 15:00:13 UTC,Every 1 hour,-23.751323°,28.388567°,(-),<10 meters,0 km/h,3.67 Volt,38°C,(-),Y,"[-3205,2675,15155]",N,5,N,4,
3363,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 16:00:38 UTC,Every 1 hour,-23.749462°,28.390670°,(-),10 meters,0 km/h,3.67 Volt,32°C,(-),Y,"[-3094,-85,15335]",N,5,Y,0,
3364,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 17:00:23 UTC,Every 1 hour,-23.750365°,28.391833°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[1772,1681,15591]",N,5,Y,0,
3365,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 18:00:32 UTC,Every 1 hour,-23.750807°,28.390448°,(-),10 meters,2 km/h,3.68 Volt,27°C,(-),Y,"[1731,856,15442]",N,5,Y,0,
3366,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 19:00:57 UTC,Every 1 hour,-23.751865°,28.388420°,(-),10 meters,0 km/h,3.68 Volt,24°C,(-),Y,"[2863,792,15557]",N,4,Y,0,
3367,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 20:00:02 UTC,Every 1 hour,-23.751942°,28.388265°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[1154,2950,15391]",N,5,Y,0,
3368,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 21:00:03 UTC,Every 1 hour,-23.752153°,28.388538°,(-),10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[1698,-11106,11017]",N,5,N,2,
3369,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 22:00:50 UTC,Every 1 hour,-23.752195°,28.388585°,(-),10 meters,0 km/h,3.68 Volt,21°C,(-),Y,"[133,-10733,11438]",N,5,Y,0,
3370,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-21 23:00:02 UTC,Every 1 hour,-23.753477°,28.389733°,(-),<10 meters,2 km/h,3.67 Volt,19°C,(-),Y,"[404,2023,15140]",N,5,N,2,
3371,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-22 0:00:54 UTC,Every 1 hour,-23.755052°,28.391155°,(-),10 meters,1 km/h,3.67 Volt,19°C,(-),Y,"[1229,1543,15867]",N,5,Y,1,
3372,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-22 1:00:12 UTC,Every 1 hour,-23.754433°,28.392625°,(-),10 meters,0 km/h,3.67 Volt,19°C,(-),Y,"[562,13017,9300]",N,5,N,2,
3373,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-22 2:00:02 UTC,Every 1 hour,-23.754418°,28.392575°,(-),<10 meters,0 km/h,3.67 Volt,20°C,(-),Y,"[3188,13056,8699]",N,5,Y,0,
3374,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-22 3:00:43 UTC,Every 1 hour,-23.754477°,28.392667°,(-),10 meters,0 km/h,3.68 Volt,19°C,(-),Y,"[544,-12843,9113]",N,5,N,2,
3375,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-22 4:00:29 UTC,Every 1 hour,-23.756008°,28.391920°,(-),<10 meters,0 km/h,3.68 Volt,16°C,(-),Y,"[628,773,15699]",N,5,N,2,
3376,African Elephant: 5375,AWTIRDMVAPU395,IR-SAT Tag,64,2022-08-22 5:00:16 UTC,Every 1 hour,-23.755673°,28.388250°,(-),10 meters,1 km/h,3.67 Volt,15°C,(-),Y,"[1864,1550,15278]",N,5,N,2,
