Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
2288,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-25 21:04:02 UTC,Every 6 hours,-23.813305°,28.395605°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[-427,-932,-15986]",N,5,Y,0,
2289,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-26 3:06:26 UTC,Every 6 hours,-23.822542°,28.373027°,(-),10 meters,0 km/h,3.61 Volt,21°C,(-),Y,"[4661,-532,-15397]",N,5,Y,0,
2290,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-27 3:05:50 UTC,Every 6 hours,-23.817802°,28.358192°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[2375,174,-16024]",N,5,N,1,
2291,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-27 9:00:57 UTC,Every 6 hours,-23.820195°,28.367267°,(-),10 meters,0 km/h,3.61 Volt,28°C,(-),Y,"[2889,-618,-15930]",N,5,Y,0,
2292,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-27 15:05:33 UTC,Every 6 hours,-23.822558°,28.365467°,(-),10 meters,3 km/h,3.61 Volt,31°C,(-),Y,"[1769,-634,-15793]",N,5,Y,0,
2293,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-27 21:00:27 UTC,Every 6 hours,-23.839145°,28.400742°,(-),10 meters,0 km/h,3.61 Volt,21°C,(-),Y,"[6361,-3721,-14266]",N,5,Y,0,
2294,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-28 3:05:52 UTC,Every 6 hours,-23.845405°,28.397877°,(-),40 meters,0 km/h,3.61 Volt,23°C,(-),Y,"[15334,436,5162]",N,5,N,1,
2295,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-28 9:00:50 UTC,Every 6 hours,-23.820367°,28.370057°,(-),10 meters,0 km/h,3.61 Volt,33°C,(-),Y,"[10641,-310,-12177]",N,5,Y,0,
2296,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-28 21:04:32 UTC,Every 6 hours,-23.817907°,28.400050°,(-),10 meters,1 km/h,3.61 Volt,25°C,(-),Y,"[3270,-2936,-14440]",N,5,Y,0,
2297,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-29 3:00:02 UTC,Every 6 hours,-23.799913°,28.398707°,(-),10 meters,0 km/h,3.61 Volt,23°C,(-),Y,"[3755,-220,-15662]",N,5,Y,0,
2298,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-29 9:04:20 UTC,Every 6 hours,-23.796152°,28.396323°,(-),10 meters,0 km/h,3.61 Volt,36°C,(-),Y,"[3457,-806,-15736]",N,5,Y,0,
2299,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-29 15:00:32 UTC,Every 6 hours,-23.782417°,28.392967°,(-),10 meters,0 km/h,3.61 Volt,32°C,(-),Y,"[4541,204,-15525]",N,5,Y,0,
2300,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-29 21:00:55 UTC,Every 6 hours,-23.759975°,28.393187°,(-),10 meters,0 km/h,3.61 Volt,27°C,(-),N,"[4773,393,-15364]",N,4,Y,0,
2301,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-30 3:06:18 UTC,Every 6 hours,-23.791177°,28.377773°,(-),10 meters,2 km/h,3.61 Volt,25°C,(-),Y,"[1198,-963,-16018]",N,5,N,1,
2302,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-30 9:00:32 UTC,Every 6 hours,-23.806742°,28.391483°,(-),10 meters,0 km/h,3.61 Volt,39°C,(-),Y,"[1056,-230,-16084]",N,5,N,1,
2303,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-30 15:06:02 UTC,Every 6 hours,-23.801442°,28.371335°,(-),10 meters,0 km/h,3.61 Volt,40°C,(-),Y,"[588,-411,-16086]",N,5,N,1,
2304,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-30 21:00:20 UTC,Every 6 hours,-23.810950°,28.370493°,(-),10 meters,3 km/h,3.61 Volt,28°C,(-),Y,"[-88,-1383,-15982]",N,5,N,1,
2305,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-31 3:05:32 UTC,Every 6 hours,-23.816798°,28.380778°,(-),10 meters,0 km/h,3.61 Volt,26°C,(-),Y,"[1516,1274,-16086]",N,5,Y,0,
2306,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-31 9:00:32 UTC,Every 6 hours,-23.804098°,28.392152°,(-),10 meters,0 km/h,3.61 Volt,35°C,(-),Y,"[5977,-874,-14872]",N,5,N,1,
2307,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-31 15:06:03 UTC,Every 6 hours,-23.784772°,28.391978°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[1771,-1111,-15892]",N,5,Y,0,
2308,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2021-12-31 21:00:32 UTC,Every 6 hours,-23.782970°,28.397847°,(-),10 meters,0 km/h,3.61 Volt,24°C,(-),Y,"[381,371,-15719]",N,5,Y,0,
2309,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-01 3:05:56 UTC,Every 6 hours,-23.781260°,28.397663°,(-),10 meters,0 km/h,3.61 Volt,24°C,(-),Y,"[-1089,-58,-16055]",N,5,Y,0,
2310,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-01 9:00:02 UTC,Every 6 hours,-23.767218°,28.397363°,(-),10 meters,1 km/h,3.61 Volt,35°C,(-),Y,"[-1556,-2226,-15929]",N,5,Y,0,
2311,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-01 21:00:20 UTC,Every 6 hours,-23.759695°,28.394773°,(-),10 meters,2 km/h,3.62 Volt,25°C,(-),Y,"[6672,-1715,-13967]",N,3,Y,0,
2312,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-02 3:00:10 UTC,Every 6 hours,-23.778328°,28.395782°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[4898,-2109,-15217]",N,5,Y,0,
2313,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-02 9:00:33 UTC,Every 6 hours,-23.806172°,28.396663°,(-),10 meters,1 km/h,3.61 Volt,35°C,(-),Y,"[2764,-3566,-15806]",N,5,N,1,
2314,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-02 15:06:02 UTC,Every 6 hours,-23.828122°,28.393965°,(-),10 meters,2 km/h,3.62 Volt,33°C,(-),Y,"[-669,-1578,-15982]",N,5,N,1,
2315,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-02 21:00:32 UTC,Every 6 hours,-23.841892°,28.394552°,(-),10 meters,0 km/h,3.61 Volt,27°C,(-),Y,"[1778,523,-16107]",N,5,Y,0,
2316,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-03 3:06:36 UTC,Every 6 hours,-23.847788°,28.404565°,(-),10 meters,1 km/h,3.61 Volt,21°C,(-),Y,"[-5060,-7300,-13367]",N,5,N,1,
2317,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-03 9:00:32 UTC,Every 6 hours,-23.839853°,28.419013°,(-),10 meters,0 km/h,3.61 Volt,40°C,(-),Y,"[-423,-1243,-15949]",N,5,N,1,
2318,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-03 15:06:08 UTC,Every 6 hours,-23.819017°,28.413265°,(-),10 meters,0 km/h,3.61 Volt,37°C,(-),Y,"[2483,-811,-15911]",N,5,N,1,
2319,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-03 21:00:32 UTC,Every 6 hours,-23.812992°,28.395273°,(-),10 meters,3 km/h,3.61 Volt,26°C,(-),Y,"[1192,-1593,-16224]",N,5,N,1,
2320,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-04 3:05:56 UTC,Every 6 hours,-23.816457°,28.392465°,(-),10 meters,1 km/h,3.61 Volt,24°C,(-),Y,"[2675,-1352,-15817]",N,5,Y,0,
2321,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-04 9:04:01 UTC,Every 6 hours,-23.816327°,28.381563°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[-1038,-1556,-15537]",N,5,N,1,
2322,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-04 15:00:27 UTC,Every 6 hours,-23.827737°,28.369403°,(-),10 meters,0 km/h,3.61 Volt,36°C,(-),Y,"[-2305,-36,-15914]",N,5,Y,0,
2323,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-04 21:04:03 UTC,Every 6 hours,-23.827063°,28.356493°,(-),10 meters,0 km/h,3.61 Volt,27°C,(-),Y,"[2580,-2960,-15632]",N,5,Y,0,
2324,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-05 3:00:20 UTC,Every 6 hours,-23.833037°,28.355708°,(-),10 meters,0 km/h,3.62 Volt,25°C,(-),Y,"[-635,-1067,-16075]",N,5,Y,0,
2325,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-05 9:00:32 UTC,Every 6 hours,-23.847008°,28.364718°,(-),10 meters,1 km/h,3.61 Volt,35°C,(-),Y,"[4933,-3545,-15160]",N,5,Y,0,
2326,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-05 15:06:02 UTC,Every 6 hours,-23.822633°,28.365792°,(-),10 meters,0 km/h,3.61 Volt,27°C,(-),Y,"[7172,-2577,-13888]",N,5,N,1,
2327,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-05 21:00:25 UTC,Every 6 hours,-23.825253°,28.374080°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[7222,-1032,-13672]",N,5,Y,0,
2328,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-06 3:05:50 UTC,Every 6 hours,-23.823483°,28.382363°,(-),10 meters,1 km/h,3.61 Volt,23°C,(-),Y,"[5270,-2775,-15028]",N,5,Y,0,
2329,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-06 9:00:12 UTC,Every 6 hours,-23.817937°,28.374578°,(-),10 meters,0 km/h,3.61 Volt,33°C,(-),Y,"[3522,2737,-15392]",N,5,Y,0,
2330,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-06 15:05:32 UTC,Every 6 hours,-23.851442°,28.361012°,(-),10 meters,2 km/h,3.61 Volt,33°C,(-),Y,"[4963,-1863,-13873]",N,5,N,1,
2331,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-06 21:00:02 UTC,Every 6 hours,-23.843013°,28.358000°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[7537,-601,-14172]",N,5,Y,0,
2332,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-07 3:05:32 UTC,Every 6 hours,-23.832650°,28.367070°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[-1967,-1068,-15910]",N,5,N,1,
2333,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-07 9:00:42 UTC,Every 6 hours,-23.808158°,28.381758°,(-),10 meters,1 km/h,3.61 Volt,38°C,(-),Y,"[2804,-1566,-15789]",N,5,Y,0,
2334,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-07 15:05:25 UTC,Every 6 hours,-23.810897°,28.363797°,(-),10 meters,2 km/h,3.61 Volt,36°C,(-),Y,"[1596,-1520,-15930]",N,5,Y,0,
2335,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-07 21:00:50 UTC,Every 6 hours,-23.804585°,28.374222°,(-),10 meters,0 km/h,3.61 Volt,23°C,(-),Y,"[2978,-1960,-15682]",N,5,Y,0,
2336,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-08 3:05:02 UTC,Every 6 hours,-23.805908°,28.380143°,(-),10 meters,0 km/h,3.61 Volt,21°C,(-),Y,"[3656,-1592,-15601]",N,5,Y,0,
2337,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-08 9:00:19 UTC,Every 6 hours,-23.819778°,28.389037°,(-),10 meters,0 km/h,3.61 Volt,37°C,(-),Y,"[2293,-806,-15942]",N,3,N,1,
2338,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-08 15:04:56 UTC,Every 6 hours,-23.833327°,28.366568°,(-),10 meters,1 km/h,3.61 Volt,36°C,(-),Y,"[3506,-712,-15621]",N,3,Y,0,
2339,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-08 21:00:56 UTC,Every 6 hours,-23.844558°,28.361563°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[4867,-724,-15206]",N,5,Y,0,
2340,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-09 3:05:32 UTC,Every 6 hours,-23.854308°,28.365160°,(-),10 meters,0 km/h,3.61 Volt,23°C,(-),Y,"[3775,-112,-15613]",N,5,Y,0,
2341,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-09 9:00:56 UTC,Every 6 hours,-23.828500°,28.365228°,(-),10 meters,5 km/h,3.61 Volt,40°C,(-),Y,"[2876,-2632,-14714]",N,5,N,1,
2342,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-09 21:00:20 UTC,Every 6 hours,-23.826915°,28.376712°,(-),10 meters,0 km/h,3.61 Volt,24°C,(-),Y,"[706,-2937,-15831]",N,5,Y,0,
2343,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-10 3:06:03 UTC,Every 6 hours,-23.827088°,28.375002°,(-),10 meters,2 km/h,3.61 Volt,21°C,(-),Y,"[3784,355,-15635]",N,5,Y,0,
2344,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-10 9:00:02 UTC,Every 6 hours,-23.818145°,28.374612°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[2072,206,-16041]",N,5,Y,0,
2345,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-10 15:05:32 UTC,Every 6 hours,-23.803593°,28.381858°,(-),10 meters,5 km/h,3.61 Volt,33°C,(-),Y,"[3360,399,-15713]",N,5,N,1,
2346,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-10 21:00:01 UTC,Every 6 hours,-23.807600°,28.403212°,(-),10 meters,0 km/h,3.61 Volt,26°C,(-),Y,"[3237,653,-15661]",N,5,Y,0,
2347,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-11 3:05:32 UTC,Every 6 hours,-23.823398°,28.414995°,(-),10 meters,0 km/h,3.61 Volt,26°C,(-),Y,"[4369,-596,-15369]",N,5,Y,0,
2348,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-11 15:05:18 UTC,Every 6 hours,-23.765302°,28.382157°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[1516,-857,-15996]",N,5,Y,0,
2349,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-11 21:00:32 UTC,Every 6 hours,-23.752650°,28.369177°,(-),20 meters,12 km/h,3.61 Volt,27°C,(-),Y,"[4033,-7802,-14184]",N,3,Y,0,
2350,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-12 9:00:02 UTC,Every 6 hours,-23.765295°,28.382442°,(-),10 meters,2 km/h,3.61 Volt,36°C,(-),Y,"[-610,-2105,-15555]",N,5,Y,0,
2351,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-12 15:05:32 UTC,Every 6 hours,-23.799545°,28.390800°,(-),10 meters,3 km/h,3.61 Volt,33°C,(-),Y,"[1677,-872,-16072]",N,5,Y,0,
2352,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-12 21:00:56 UTC,Every 6 hours,-23.798720°,28.377597°,(-),10 meters,0 km/h,3.61 Volt,26°C,(-),Y,"[2756,-450,-15864]",N,5,Y,0,
2353,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-13 3:05:20 UTC,Every 6 hours,-23.793918°,28.374557°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[1944,-410,-15984]",N,5,Y,0,
2354,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-13 9:00:32 UTC,Every 6 hours,-23.773712°,28.377445°,(-),10 meters,0 km/h,3.61 Volt,39°C,(-),Y,"[-490,-1099,-16003]",N,5,Y,0,
2355,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-13 15:05:12 UTC,Every 6 hours,-23.759862°,28.396893°,(-),10 meters,0 km/h,3.61 Volt,36°C,(-),Y,"[1675,-9069,-14978]",N,5,Y,0,
2356,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-13 21:00:40 UTC,Every 6 hours,-23.759315°,28.380962°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[3580,217,-15756]",N,5,Y,0,
2357,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-14 3:04:58 UTC,Every 6 hours,-23.762442°,28.377425°,(-),10 meters,1 km/h,3.61 Volt,24°C,(-),Y,"[1727,-988,-15980]",N,5,Y,0,
2358,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-14 9:00:26 UTC,Every 6 hours,-23.749352°,28.388770°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[503,-439,-16039]",N,3,N,1,
2359,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-14 15:04:56 UTC,Every 6 hours,-23.757273°,28.389450°,(-),10 meters,5 km/h,3.61 Volt,35°C,(-),Y,"[2304,-1148,-15823]",N,3,Y,0,
2360,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-14 21:00:32 UTC,Every 6 hours,-23.781545°,28.372682°,(-),10 meters,0 km/h,3.61 Volt,27°C,(-),Y,"[3261,-1149,-15698]",N,5,Y,0,
2361,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-15 3:05:02 UTC,Every 6 hours,-23.780558°,28.368633°,(-),10 meters,0 km/h,3.61 Volt,22°C,(-),Y,"[3319,-495,-15783]",N,4,Y,0,
2362,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-15 9:00:18 UTC,Every 6 hours,-23.818797°,28.413510°,(-),10 meters,0 km/h,3.61 Volt,37°C,(-),Y,"[-152,-289,-16150]",N,5,N,1,
2363,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-15 15:04:32 UTC,Every 6 hours,-23.836245°,28.384382°,(-),10 meters,0 km/h,3.62 Volt,43°C,(-),Y,"[-325,68,-16737]",N,5,Y,0,
2364,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-15 21:00:42 UTC,Every 6 hours,-23.881142°,28.346135°,(-),70 meters,1 km/h,3.61 Volt,28°C,(-),Y,"[-1635,1268,-15853]",N,5,Y,0,
2365,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-16 3:05:21 UTC,Every 6 hours,-23.887188°,28.333380°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[3526,-2837,-15462]",N,5,Y,0,
2366,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-16 15:05:32 UTC,Every 6 hours,-23.859305°,28.298595°,(-),10 meters,4 km/h,3.62 Volt,31°C,(-),Y,"[2216,-3826,-14600]",N,5,Y,0,
2367,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-16 21:00:56 UTC,Every 6 hours,-23.845753°,28.241582°,(-),10 meters,0 km/h,3.61 Volt,29°C,(-),Y,"[-281,-814,-16073]",N,5,Y,0,
2368,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-17 3:05:33 UTC,Every 6 hours,-23.838532°,28.231667°,(-),10 meters,0 km/h,3.62 Volt,26°C,(-),Y,"[-15193,-1621,-4830]",N,5,N,1,
2369,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-17 9:00:26 UTC,Every 6 hours,-23.798485°,28.258583°,(-),10 meters,3 km/h,3.62 Volt,34°C,(-),Y,"[3736,-4699,-14851]",N,5,N,1,
2370,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-17 15:05:32 UTC,Every 6 hours,-23.764707°,28.253683°,(-),10 meters,0 km/h,3.61 Volt,32°C,(-),Y,"[1763,-932,-15985]",N,5,Y,0,
2371,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-17 21:00:32 UTC,Every 6 hours,-23.757740°,28.271322°,(-),10 meters,1 km/h,3.62 Volt,26°C,(-),Y,"[3048,-3822,-15018]",N,4,Y,0,
2372,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-18 3:00:02 UTC,Every 6 hours,-23.756380°,28.285193°,(-),10 meters,0 km/h,3.62 Volt,27°C,(-),Y,"[942,-1209,-16098]",N,5,Y,0,
2373,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-18 9:00:19 UTC,Every 6 hours,-23.753495°,28.304303°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[1845,-2572,-15631]",N,5,N,1,
2374,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-18 15:05:32 UTC,Every 6 hours,-23.760673°,28.356383°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[1214,-2303,-15679]",N,5,N,1,
2375,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-18 21:00:02 UTC,Every 6 hours,-23.774047°,28.368445°,(-),10 meters,0 km/h,3.62 Volt,28°C,(-),Y,"[-67,-1049,-16073]",N,5,Y,0,
2376,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-19 9:00:01 UTC,Every 6 hours,-23.759987°,28.391277°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[-1197,-484,-15959]",N,2,Y,0,
2377,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-19 15:05:32 UTC,Every 6 hours,-23.797857°,28.376160°,(-),10 meters,0 km/h,3.61 Volt,40°C,(-),Y,"[910,-366,-16089]",N,5,N,1,
2378,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-19 21:00:02 UTC,Every 6 hours,-23.822232°,28.357583°,(-),10 meters,1 km/h,3.61 Volt,27°C,(-),Y,"[3085,-329,-15732]",N,5,N,1,
2379,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-20 3:05:02 UTC,Every 6 hours,-23.833067°,28.342307°,(-),10 meters,0 km/h,3.61 Volt,23°C,(-),Y,"[2373,222,-15884]",N,5,Y,0,
2380,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-20 9:00:27 UTC,Every 6 hours,-23.829468°,28.336603°,(-),10 meters,2 km/h,3.61 Volt,39°C,(-),Y,"[-1026,-168,-16698]",N,5,N,1,
2381,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-20 15:05:02 UTC,Every 6 hours,-23.816358°,28.330613°,(-),10 meters,0 km/h,3.61 Volt,38°C,(-),Y,"[1917,-1173,-15888]",N,5,N,1,
2382,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-20 21:00:32 UTC,Every 6 hours,-23.824177°,28.323052°,(-),10 meters,0 km/h,3.61 Volt,27°C,(-),Y,"[1362,-519,-15993]",N,5,N,1,
2383,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-21 3:04:54 UTC,Every 6 hours,-23.825125°,28.318882°,(-),10 meters,1 km/h,3.61 Volt,23°C,(-),Y,"[744,8,-16238]",N,5,N,1,
2384,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-21 15:04:24 UTC,Every 6 hours,-23.831520°,28.324575°,(-),10 meters,0 km/h,3.61 Volt,40°C,(-),Y,"[143,-966,-15987]",N,5,Y,0,
2385,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-21 21:00:42 UTC,Every 6 hours,-23.837305°,28.305583°,(-),10 meters,0 km/h,3.61 Volt,25°C,(-),Y,"[-749,-1666,-15879]",N,5,N,1,
2386,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-22 3:05:02 UTC,Every 6 hours,-23.825045°,28.317085°,(-),10 meters,0 km/h,3.61 Volt,20°C,(-),Y,"[-1144,-2385,-15910]",N,5,Y,0,
2387,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-22 9:00:21 UTC,Every 6 hours,-23.830233°,28.324958°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[132,-1043,-15939]",N,5,Y,0,
2388,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-22 15:04:54 UTC,Every 6 hours,-23.818772°,28.341692°,(-),10 meters,0 km/h,3.61 Volt,32°C,(-),Y,"[1054,-1532,-15964]",N,5,Y,0,
2389,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-22 21:00:32 UTC,Every 6 hours,-23.814413°,28.345198°,(-),10 meters,0 km/h,3.61 Volt,24°C,(-),Y,"[5299,1101,-15218]",N,3,Y,0,
2390,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-23 3:04:56 UTC,Every 6 hours,-23.814222°,28.341875°,(-),10 meters,1 km/h,3.61 Volt,20°C,(-),Y,"[2934,-3627,-14975]",N,5,Y,0,
2391,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-23 9:00:02 UTC,Every 6 hours,-23.822163°,28.335082°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[4564,-2462,-15263]",N,5,Y,0,
2392,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-23 15:04:32 UTC,Every 6 hours,-23.809328°,28.346322°,(-),10 meters,0 km/h,3.61 Volt,34°C,(-),Y,"[7834,-342,-14204]",N,5,N,1,
2393,African Elephant: 4065,AWTIRDMVAPU395,IR-SAT Tag,60,2022-01-23 21:00:32 UTC,Every 6 hours,-23.821402°,28.358638°,(-),10 meters,1 km/h,3.61 Volt,24°C,(-),Y,"[5171,-1386,-14668]",N,5,Y,0,
