term,estimate,std_error,statistic,p_value,individual_id,sex,n_true,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range,season
distance_to_water_km,-0.227915322937948,0.0688361906642394,-3.3109810513723,0.000929695037558854,5740,F,1045,11495,-0.362834256639857,-0.0929963892360384,3015.19510085482,5.99306270827342,3.2634887848176,0.0660741346942933,1.45553215048339,1490.81298828125,21.513219833374,9.13928699493408,0.625681583303958,7.05956412665546,wet_season
distance_to_settlement_km,-0.159703578439615,0.0605019387764126,-2.63964397950628,0.00829931616420408,5740,F,1045,11495,-0.278287378441384,-0.0411197784378465,3015.19510085482,5.99306270827342,3.2634887848176,0.0660741346942933,1.45553215048339,1490.81298828125,21.513219833374,9.13928699493408,0.625681583303958,7.05956412665546,wet_season
human_modification,-0.47249809126953,0.0667294680411077,-7.08080110841667,1.43323481278568e-12,5740,F,1045,11495,-0.603287848630101,-0.341708333908959,3015.19510085482,5.99306270827342,3.2634887848176,0.0660741346942933,1.45553215048339,1490.81298828125,21.513219833374,9.13928699493408,0.625681583303958,7.05956412665546,wet_season
slope,0.236163082424133,0.032515304229881,7.26313617595198,3.78216820797423e-13,5740,F,1045,11495,0.172433086133566,0.2998930787147,3015.19510085482,5.99306270827342,3.2634887848176,0.0660741346942933,1.45553215048339,1490.81298828125,21.513219833374,9.13928699493408,0.625681583303958,7.05956412665546,wet_season
evi_mean,-0.123728782968835,0.0446626137819912,-2.7702987463471,0.00560048984789126,5743,M,1039,11429,-0.211267505981537,-0.0361900599561319,3076.53381331635,7.00347097321319,3.77516458150901,0.0427092211681579,1.33907665182855,1660.85205078125,22.0628280639648,9.05525588989258,0.648665968794376,12.5693842004985,wet_season
distance_to_water_km,-0.41500565499673,0.055832210552988,-7.43308658006412,1.060924077143e-13,5743,M,1039,11429,-0.524436787680587,-0.305574522312873,3076.53381331635,7.00347097321319,3.77516458150901,0.0427092211681579,1.33907665182855,1660.85205078125,22.0628280639648,9.05525588989258,0.648665968794376,12.5693842004985,wet_season
distance_to_settlement_km,-0.0615620257093562,0.0494038319878412,-1.24609819182664,0.212728348586651,5743,M,1039,11429,-0.158393536405525,0.0352694849868126,3076.53381331635,7.00347097321319,3.77516458150901,0.0427092211681579,1.33907665182855,1660.85205078125,22.0628280639648,9.05525588989258,0.648665968794376,12.5693842004985,wet_season
human_modification,-0.640858984891046,0.0727539492694005,-8.80858003347708,1.26741060261722e-18,5743,M,1039,11429,-0.783456725459071,-0.498261244323021,3076.53381331635,7.00347097321319,3.77516458150901,0.0427092211681579,1.33907665182855,1660.85205078125,22.0628280639648,9.05525588989258,0.648665968794376,12.5693842004985,wet_season
slope,0.0877571184048782,0.0322439066664777,2.72166519127518,0.00649539126636242,5743,M,1039,11429,0.0245590613385819,0.150955175471174,3076.53381331635,7.00347097321319,3.77516458150901,0.0427092211681579,1.33907665182855,1660.85205078125,22.0628280639648,9.05525588989258,0.648665968794376,12.5693842004985,wet_season
evi_mean,-0.366766043021044,0.062630600274775,-5.85601992335944,4.74091369838939e-09,5745,F,1147,12617,-0.489522019559603,-0.244010066482485,2931.47093298523,9.45147842279944,3.47037197279466,0.0680923069906757,1.68271210765617,1629.888671875,22.335729598999,9.07081985473633,0.673775319475681,35.6279870038852,wet_season
distance_to_water_km,-0.202222576580509,0.0679507263542681,-2.97601787987079,0.00292017836031565,5745,F,1147,12617,-0.335406000234874,-0.0690391529261437,2931.47093298523,9.45147842279944,3.47037197279466,0.0680923069906757,1.68271210765617,1629.888671875,22.335729598999,9.07081985473633,0.673775319475681,35.6279870038852,wet_season
distance_to_settlement_km,0.117397485821251,0.050193049319172,2.33891918131399,0.0193396165837287,5745,F,1147,12617,0.0190191091556735,0.215775862486828,2931.47093298523,9.45147842279944,3.47037197279466,0.0680923069906757,1.68271210765617,1629.888671875,22.335729598999,9.07081985473633,0.673775319475681,35.6279870038852,wet_season
human_modification,-0.751650003651861,0.0700330926243357,-10.73278325268,7.14122807142883e-27,5745,F,1147,12617,-0.888914865195559,-0.614385142108163,2931.47093298523,9.45147842279944,3.47037197279466,0.0680923069906757,1.68271210765617,1629.888671875,22.335729598999,9.07081985473633,0.673775319475681,35.6279870038852,wet_season
slope,0.0616832919540426,0.0282214287171961,2.185689908621,0.0288382996919719,5745,F,1147,12617,0.00636929166833813,0.116997292239747,2931.47093298523,9.45147842279944,3.47037197279466,0.0680923069906757,1.68271210765617,1629.888671875,22.335729598999,9.07081985473633,0.673775319475681,35.6279870038852,wet_season
evi_mean,-0.276716714953318,0.0583701236089432,-4.74072518343821,2.12954621672244e-06,5744,F,1137,12507,-0.391122157226846,-0.162311272679789,2912.46217524437,8.93259971867286,3.25871432567257,0.0791534667017694,1.55684991881127,1558.3037109375,22.3607730865479,8.95374393463135,0.715286497492343,34.040428975597,wet_season
distance_to_water_km,-0.263750617797441,0.0647472257035076,-4.07354315079407,4.63032677337482e-05,5744,F,1137,12507,-0.390655180176316,-0.136846055418566,2912.46217524437,8.93259971867286,3.25871432567257,0.0791534667017694,1.55684991881127,1558.3037109375,22.3607730865479,8.95374393463135,0.715286497492343,34.040428975597,wet_season
