term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,mesh_id,n_vertices,aic,sanity_checks,response,sum_loglik,n,log_cpo_approx,model_id,model_path,clean_response,clean_term
mat_change_scaled,-0.00177751435929651,0.00138974884389168,-0.00450137204088038,0.000946343322287361,non-significant,10,50,mesh_13,4327,-2517554.23923325,TRUE,evi_90m_coef,1262863.07386621,1658064,0.761649172689479,evi_90m_coef_mesh_13_100m_local_density,builds/models/evi_90m_coef_mesh_13_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,0.000349387065512799,0.000941422257333768,-0.00149576665310578,0.00219454078413138,non-significant,10,50,mesh_13,4327,-2517554.23923325,TRUE,evi_90m_coef,1262863.07386621,1658064,0.761649172689479,evi_90m_coef_mesh_13_100m_local_density,builds/models/evi_90m_coef_mesh_13_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0516102977785755,0.114058783408907,-0.171940809823338,0.275161405380489,non-significant,8,150,mesh_12,3286,-2608281.1303289,TRUE,evi_90m_coef,1309534.99993871,1658064,0.789797619355293,evi_90m_coef_mesh_12_100m_local_density,builds/models/evi_90m_coef_mesh_12_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0100454913356942,0.000647413844402031,0.00877658351757357,0.0113143991538148,positive,8,150,mesh_12,3286,-2608281.1303289,TRUE,evi_90m_coef,1309534.99993871,1658064,0.789797619355293,evi_90m_coef_mesh_12_100m_local_density,builds/models/evi_90m_coef_mesh_12_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.000343616713093771,0.00109743632408641,-0.00249455238362916,0.00180731895744162,non-significant,8,150,mesh_12,3286,-2608281.1303289,TRUE,evi_90m_coef,1309534.99993871,1658064,0.789797619355293,evi_90m_coef_mesh_12_100m_local_density,builds/models/evi_90m_coef_mesh_12_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,-0.00664903709020044,0.00078848179677134,-0.00819443301433769,-0.00510364116606318,negative,8,150,mesh_12,3286,-2608281.1303289,TRUE,evi_90m_coef,1309534.99993871,1658064,0.789797619355293,evi_90m_coef_mesh_12_100m_local_density,builds/models/evi_90m_coef_mesh_12_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00125065399302724,0.00024178518187359,0.000776763744559539,0.00172454424149495,positive,8,150,mesh_12,3286,-2608281.1303289,TRUE,evi_90m_coef,1309534.99993871,1658064,0.789797619355293,evi_90m_coef_mesh_12_100m_local_density,builds/models/evi_90m_coef_mesh_12_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00347170404327964,0.00146341545351371,-0.00633994562658586,-0.000603462459973416,negative,8,150,mesh_12,3286,-2608281.1303289,TRUE,evi_90m_coef,1309534.99993871,1658064,0.789797619355293,evi_90m_coef_mesh_12_100m_local_density,builds/models/evi_90m_coef_mesh_12_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00521476564467466,0.000906487505291306,-0.00699144850748118,-0.00343808278186814,negative,8,150,mesh_12,3286,-2608281.1303289,TRUE,evi_90m_coef,1309534.99993871,1658064,0.789797619355293,evi_90m_coef_mesh_12_100m_local_density,builds/models/evi_90m_coef_mesh_12_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0556538976595334,0.112278577659,-0.164408070787491,0.275715866106557,non-significant,8,100,mesh_11,3549,-2608287.95958957,TRUE,evi_90m_coef,1309536.7043004,1658064,0.78979864727803,evi_90m_coef_mesh_11_100m_local_density,builds/models/evi_90m_coef_mesh_11_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0100459630955816,0.000647410186667195,0.0087770624464895,0.0113148637446736,positive,8,100,mesh_11,3549,-2608287.95958957,TRUE,evi_90m_coef,1309536.7043004,1658064,0.78979864727803,evi_90m_coef_mesh_11_100m_local_density,builds/models/evi_90m_coef_mesh_11_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.000343752284000083,0.00109738748553701,-0.00249459223273759,0.00180708766473743,non-significant,8,100,mesh_11,3549,-2608287.95958957,TRUE,evi_90m_coef,1309536.7043004,1658064,0.78979864727803,evi_90m_coef_mesh_11_100m_local_density,builds/models/evi_90m_coef_mesh_11_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,-0.00664994884252096,0.000788473837497885,-0.0081953291667689,-0.00510456851827302,negative,8,100,mesh_11,3549,-2608287.95958957,TRUE,evi_90m_coef,1309536.7043004,1658064,0.78979864727803,evi_90m_coef_mesh_11_100m_local_density,builds/models/evi_90m_coef_mesh_11_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00125056227379457,0.000241784009234117,0.000776674323657999,0.00172445022393114,positive,8,100,mesh_11,3549,-2608287.95958957,TRUE,evi_90m_coef,1309536.7043004,1658064,0.78979864727803,evi_90m_coef_mesh_11_100m_local_density,builds/models/evi_90m_coef_mesh_11_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00347972149964905,0.00146341602963087,-0.00634796421212416,-0.000611478787173945,negative,8,100,mesh_11,3549,-2608287.95958957,TRUE,evi_90m_coef,1309536.7043004,1658064,0.78979864727803,evi_90m_coef_mesh_11_100m_local_density,builds/models/evi_90m_coef_mesh_11_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00521401783230555,0.000906466595014871,-0.00699065971172335,-0.00343737595288775,negative,8,100,mesh_11,3549,-2608287.95958957,TRUE,evi_90m_coef,1309536.7043004,1658064,0.78979864727803,evi_90m_coef_mesh_11_100m_local_density,builds/models/evi_90m_coef_mesh_11_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0580095771093478,0.109317362162692,-0.15624851561445,0.272267669833145,non-significant,8,50,mesh_10,5229,-2608322.5917103,TRUE,evi_90m_coef,1309547.96778613,1658064,0.789805440433016,evi_90m_coef_mesh_10_100m_local_density,builds/models/evi_90m_coef_mesh_10_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0100451371724152,0.00064740655297222,0.00877624364523441,0.011314030699596,positive,8,50,mesh_10,5229,-2608322.5917103,TRUE,evi_90m_coef,1309547.96778613,1658064,0.789805440433016,evi_90m_coef_mesh_10_100m_local_density,builds/models/evi_90m_coef_mesh_10_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.000343899486647089,0.00109713831603428,-0.0024942510721332,0.00180645209883902,non-significant,8,50,mesh_10,5229,-2608322.5917103,TRUE,evi_90m_coef,1309547.96778613,1658064,0.789805440433016,evi_90m_coef_mesh_10_100m_local_density,builds/models/evi_90m_coef_mesh_10_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,-0.00665536699593266,0.000788483990840816,-0.00820076722036707,-0.00510996677149826,negative,8,50,mesh_10,5229,-2608322.5917103,TRUE,evi_90m_coef,1309547.96778613,1658064,0.789805440433016,evi_90m_coef_mesh_10_100m_local_density,builds/models/evi_90m_coef_mesh_10_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00125513664144244,0.000241791942639794,0.000781233142116466,0.00172904014076841,positive,8,50,mesh_10,5229,-2608322.5917103,TRUE,evi_90m_coef,1309547.96778613,1658064,0.789805440433016,evi_90m_coef_mesh_10_100m_local_density,builds/models/evi_90m_coef_mesh_10_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00348888907102602,0.00146332942290012,-0.00635696203742805,-0.000620816104623999,negative,8,50,mesh_10,5229,-2608322.5917103,TRUE,evi_90m_coef,1309547.96778613,1658064,0.789805440433016,evi_90m_coef_mesh_10_100m_local_density,builds/models/evi_90m_coef_mesh_10_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00520717595783089,0.000906455605069019,-0.00698379629735063,-0.00343055561831115,negative,8,50,mesh_10,5229,-2608322.5917103,TRUE,evi_90m_coef,1309547.96778613,1658064,0.789805440433016,evi_90m_coef_mesh_10_100m_local_density,builds/models/evi_90m_coef_mesh_10_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.129417121984416,0.0459834546856127,0.0392912069158854,0.219543037052946,positive,6,150,mesh_9,5162,-2724083.96958813,TRUE,evi_90m_coef,1369756.80968381,1658064,0.826118177394729,evi_90m_coef_mesh_9_100m_local_density,builds/models/evi_90m_coef_mesh_9_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0139112431666691,0.000662869374362785,0.0126120430664634,0.0152104432668747,positive,6,150,mesh_9,5162,-2724083.96958813,TRUE,evi_90m_coef,1369756.80968381,1658064,0.826118177394729,evi_90m_coef_mesh_9_100m_local_density,builds/models/evi_90m_coef_mesh_9_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.0101640083451693,0.0019835087884698,-0.0140516141335888,-0.00627640255674986,negative,6,150,mesh_9,5162,-2724083.96958813,TRUE,evi_90m_coef,1369756.80968381,1658064,0.826118177394729,evi_90m_coef_mesh_9_100m_local_density,builds/models/evi_90m_coef_mesh_9_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,-0.00142099657485658,0.000874865255316034,-0.00313570096660144,0.000293707816888285,non-significant,6,150,mesh_9,5162,-2724083.96958813,TRUE,evi_90m_coef,1369756.80968381,1658064,0.826118177394729,evi_90m_coef_mesh_9_100m_local_density,builds/models/evi_90m_coef_mesh_9_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00108729478068227,0.000251933586123031,0.000593514025385107,0.00158107553597943,positive,6,150,mesh_9,5162,-2724083.96958813,TRUE,evi_90m_coef,1369756.80968381,1658064,0.826118177394729,evi_90m_coef_mesh_9_100m_local_density,builds/models/evi_90m_coef_mesh_9_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,0.0106629285103464,0.00163479788411972,0.00745878353546946,0.0138670734852233,positive,6,150,mesh_9,5162,-2724083.96958813,TRUE,evi_90m_coef,1369756.80968381,1658064,0.826118177394729,evi_90m_coef_mesh_9_100m_local_density,builds/models/evi_90m_coef_mesh_9_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00321907600081061,0.00103761956223056,-0.00525277297243672,-0.00118537902918449,negative,6,150,mesh_9,5162,-2724083.96958813,TRUE,evi_90m_coef,1369756.80968381,1658064,0.826118177394729,evi_90m_coef_mesh_9_100m_local_density,builds/models/evi_90m_coef_mesh_9_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.128464263791142,0.0458255227494475,0.0386478896295042,0.21828063795278,positive,6,100,mesh_8,5422,-2724084.48129214,TRUE,evi_90m_coef,1369756.01237905,1658064,0.826117696529839,evi_90m_coef_mesh_8_100m_local_density,builds/models/evi_90m_coef_mesh_8_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0139109716389606,0.000662868310342154,0.012611773624197,0.0152101696537241,positive,6,100,mesh_8,5422,-2724084.48129214,TRUE,evi_90m_coef,1369756.01237905,1658064,0.826117696529839,evi_90m_coef_mesh_8_100m_local_density,builds/models/evi_90m_coef_mesh_8_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.0101633921231389,0.00198338200524138,-0.0140507494209969,-0.006276034825281,negative,6,100,mesh_8,5422,-2724084.48129214,TRUE,evi_90m_coef,1369756.01237905,1658064,0.826117696529839,evi_90m_coef_mesh_8_100m_local_density,builds/models/evi_90m_coef_mesh_8_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,-0.00141994730394381,0.000874862886826524,-0.00313464705353454,0.000294752445646918,non-significant,6,100,mesh_8,5422,-2724084.48129214,TRUE,evi_90m_coef,1369756.01237905,1658064,0.826117696529839,evi_90m_coef_mesh_8_100m_local_density,builds/models/evi_90m_coef_mesh_8_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00108766664345412,0.000251933975219641,0.000593885125541618,0.00158144816136662,positive,6,100,mesh_8,5422,-2724084.48129214,TRUE,evi_90m_coef,1369756.01237905,1658064,0.826117696529839,evi_90m_coef_mesh_8_100m_local_density,builds/models/evi_90m_coef_mesh_8_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,0.0106596653116881,0.00163479407637654,0.00745552779985067,0.0138638028235256,positive,6,100,mesh_8,5422,-2724084.48129214,TRUE,evi_90m_coef,1369756.01237905,1658064,0.826117696529839,evi_90m_coef_mesh_8_100m_local_density,builds/models/evi_90m_coef_mesh_8_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00321824881924418,0.00103761123228961,-0.00525192946448603,-0.00118456817400232,negative,6,100,mesh_8,5422,-2724084.48129214,TRUE,evi_90m_coef,1369756.01237905,1658064,0.826117696529839,evi_90m_coef_mesh_8_100m_local_density,builds/models/evi_90m_coef_mesh_8_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.127291642997611,0.0438725402615071,0.0413030441747732,0.213280241820448,positive,6,50,mesh_7,7092,-2724091.63897451,TRUE,evi_90m_coef,1369754.70764907,1658064,0.826116909630187,evi_90m_coef_mesh_7_100m_local_density,builds/models/evi_90m_coef_mesh_7_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0139095077077855,0.000662853851615827,0.0126103380316048,0.0152086773839662,positive,6,50,mesh_7,7092,-2724091.63897451,TRUE,evi_90m_coef,1369754.70764907,1658064,0.826116909630187,evi_90m_coef_mesh_7_100m_local_density,builds/models/evi_90m_coef_mesh_7_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.0101567788427467,0.00198203366300869,-0.0140414934383897,-0.00627206424710367,negative,6,50,mesh_7,7092,-2724091.63897451,TRUE,evi_90m_coef,1369754.70764907,1658064,0.826116909630187,evi_90m_coef_mesh_7_100m_local_density,builds/models/evi_90m_coef_mesh_7_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,-0.00141759794357423,0.000874827776051049,-0.00313222887730956,0.0002970329901611,non-significant,6,50,mesh_7,7092,-2724091.63897451,TRUE,evi_90m_coef,1369754.70764907,1658064,0.826116909630187,evi_90m_coef_mesh_7_100m_local_density,builds/models/evi_90m_coef_mesh_7_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00108718668318047,0.000251933703328473,0.000593405698164867,0.00158096766819608,positive,6,50,mesh_7,7092,-2724091.63897451,TRUE,evi_90m_coef,1369754.70764907,1658064,0.826116909630187,evi_90m_coef_mesh_7_100m_local_density,builds/models/evi_90m_coef_mesh_7_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,0.0106510737443339,0.00163474614298984,0.0074470301802081,0.0138551173084598,positive,6,50,mesh_7,7092,-2724091.63897451,TRUE,evi_90m_coef,1369754.70764907,1658064,0.826116909630187,evi_90m_coef_mesh_7_100m_local_density,builds/models/evi_90m_coef_mesh_7_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,-0.00321902566531509,0.00103754168359485,-0.00525256999762005,-0.00118548133301013,negative,6,50,mesh_7,7092,-2724091.63897451,TRUE,evi_90m_coef,1369754.70764907,1658064,0.826116909630187,evi_90m_coef_mesh_7_100m_local_density,builds/models/evi_90m_coef_mesh_7_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0964413007457192,0.0155482478312151,0.0659672949738347,0.126915306517604,positive,4,150,mesh_6,10015,-2897813.18651991,TRUE,evi_90m_coef,1461593.28431445,1658064,0.881505951709014,evi_90m_coef_mesh_6_100m_local_density,builds/models/evi_90m_coef_mesh_6_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0160383110536314,0.000680332977754054,0.0147048829197386,0.0173717391875243,positive,4,150,mesh_6,10015,-2897813.18651991,TRUE,evi_90m_coef,1461593.28431445,1658064,0.881505951709014,evi_90m_coef_mesh_6_100m_local_density,builds/models/evi_90m_coef_mesh_6_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.00861795987838725,0.00208893802278157,-0.0127122031689754,-0.00452371658779906,negative,4,150,mesh_6,10015,-2897813.18651991,TRUE,evi_90m_coef,1461593.28431445,1658064,0.881505951709014,evi_90m_coef_mesh_6_100m_local_density,builds/models/evi_90m_coef_mesh_6_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,0.00430563163159614,0.000993208472852475,0.00235897879566526,0.00625228446752702,positive,4,150,mesh_6,10015,-2897813.18651991,TRUE,evi_90m_coef,1461593.28431445,1658064,0.881505951709014,evi_90m_coef_mesh_6_100m_local_density,builds/models/evi_90m_coef_mesh_6_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00208162092287237,0.000274598905441789,0.00154341695801235,0.0026198248877324,positive,4,150,mesh_6,10015,-2897813.18651991,TRUE,evi_90m_coef,1461593.28431445,1658064,0.881505951709014,evi_90m_coef_mesh_6_100m_local_density,builds/models/evi_90m_coef_mesh_6_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.000963913261893271,0.00183662993339605,-0.00456364178427773,0.00263581526049119,non-significant,4,150,mesh_6,10015,-2897813.18651991,TRUE,evi_90m_coef,1461593.28431445,1658064,0.881505951709014,evi_90m_coef_mesh_6_100m_local_density,builds/models/evi_90m_coef_mesh_6_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,0.000347057693522217,0.0011609081353468,-0.00192828044111707,0.0026223958281615,non-significant,4,150,mesh_6,10015,-2897813.18651991,TRUE,evi_90m_coef,1461593.28431445,1658064,0.881505951709014,evi_90m_coef_mesh_6_100m_local_density,builds/models/evi_90m_coef_mesh_6_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0965267765839971,0.0155599327893446,0.0660298687150179,0.127023684452976,positive,4,100,mesh_5,10271,-2897813.36156113,TRUE,evi_90m_coef,1461593.46142048,1658064,0.881506058523964,evi_90m_coef_mesh_5_100m_local_density,builds/models/evi_90m_coef_mesh_5_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0160383058747548,0.000680333723453577,0.0147048762793178,0.0173717354701918,positive,4,100,mesh_5,10271,-2897813.36156113,TRUE,evi_90m_coef,1461593.46142048,1658064,0.881506058523964,evi_90m_coef_mesh_5_100m_local_density,builds/models/evi_90m_coef_mesh_5_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.00861873207783252,0.00208902636599777,-0.0127131485179427,-0.0045243156377223,negative,4,100,mesh_5,10271,-2897813.36156113,TRUE,evi_90m_coef,1461593.46142048,1658064,0.881506058523964,evi_90m_coef_mesh_5_100m_local_density,builds/models/evi_90m_coef_mesh_5_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,0.00430601226505326,0.000993213636282904,0.0023593493089847,0.00625267522112182,positive,4,100,mesh_5,10271,-2897813.36156113,TRUE,evi_90m_coef,1461593.46142048,1658064,0.881506058523964,evi_90m_coef_mesh_5_100m_local_density,builds/models/evi_90m_coef_mesh_5_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00208160793493427,0.000274598944456932,0.00154340389360597,0.00261981197626257,positive,4,100,mesh_5,10271,-2897813.36156113,TRUE,evi_90m_coef,1461593.46142048,1658064,0.881506058523964,evi_90m_coef_mesh_5_100m_local_density,builds/models/evi_90m_coef_mesh_5_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00096281384638381,0.00183664856750152,-0.00456257889094387,0.00263695119817625,non-significant,4,100,mesh_5,10271,-2897813.36156113,TRUE,evi_90m_coef,1461593.46142048,1658064,0.881506058523964,evi_90m_coef_mesh_5_100m_local_density,builds/models/evi_90m_coef_mesh_5_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,0.000346710506923407,0.0011609214505883,-0.00192865372510965,0.00262207473895647,non-significant,4,100,mesh_5,10271,-2897813.36156113,TRUE,evi_90m_coef,1461593.46142048,1658064,0.881506058523964,evi_90m_coef_mesh_5_100m_local_density,builds/models/evi_90m_coef_mesh_5_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0963373545620178,0.0155993283417644,0.0657632328291446,0.126911476294891,positive,4,50,mesh_4,11899,-2897814.56997973,FALSE,evi_90m_coef,1461594.42902137,1658064,0.881506642096667,evi_90m_coef_mesh_4_100m_local_density,builds/models/evi_90m_coef_mesh_4_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0160383577799551,0.000680335423330312,0.0147049248528209,0.0173717907070893,positive,4,50,mesh_4,11899,-2897814.56997973,FALSE,evi_90m_coef,1461594.42902137,1658064,0.881506642096667,evi_90m_coef_mesh_4_100m_local_density,builds/models/evi_90m_coef_mesh_4_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.0086200196858153,0.00208928923468597,-0.0127149513390871,-0.00452508803254354,negative,4,50,mesh_4,11899,-2897814.56997973,FALSE,evi_90m_coef,1461594.42902137,1658064,0.881506642096667,evi_90m_coef_mesh_4_100m_local_density,builds/models/evi_90m_coef_mesh_4_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,0.00430743195071736,0.000993229700916621,0.0023607375085453,0.00625412639288943,positive,4,50,mesh_4,11899,-2897814.56997973,FALSE,evi_90m_coef,1461594.42902137,1658064,0.881506642096667,evi_90m_coef_mesh_4_100m_local_density,builds/models/evi_90m_coef_mesh_4_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00208177199679836,0.000274599037078384,0.00154356777393535,0.00261997621966138,positive,4,50,mesh_4,11899,-2897814.56997973,FALSE,evi_90m_coef,1461594.42902137,1658064,0.881506642096667,evi_90m_coef_mesh_4_100m_local_density,builds/models/evi_90m_coef_mesh_4_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.000954805178311499,0.00183672078492851,-0.00455471176642751,0.00264510140980452,non-significant,4,50,mesh_4,11899,-2897814.56997973,FALSE,evi_90m_coef,1461594.42902137,1658064,0.881506642096667,evi_90m_coef_mesh_4_100m_local_density,builds/models/evi_90m_coef_mesh_4_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,0.000346607704598572,0.00116095873439754,-0.0019288296023578,0.00262204501155495,non-significant,4,50,mesh_4,11899,-2897814.56997973,FALSE,evi_90m_coef,1461594.42902137,1658064,0.881506642096667,evi_90m_coef_mesh_4_100m_local_density,builds/models/evi_90m_coef_mesh_4_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0596675749999018,0.00344359524829324,0.0529182523359138,0.0664168976638898,positive,2,150,mesh_3,32151,-3230129.69078518,TRUE,evi_90m_coef,1644000.59717867,1658064,0.991518178537543,evi_90m_coef_mesh_3_100m_local_density,builds/models/evi_90m_coef_mesh_3_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0152400436091965,0.000686409096412118,0.0138947065015681,0.0165853807168249,positive,2,150,mesh_3,32151,-3230129.69078518,TRUE,evi_90m_coef,1644000.59717867,1658064,0.991518178537543,evi_90m_coef_mesh_3_100m_local_density,builds/models/evi_90m_coef_mesh_3_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.00230474647043813,0.00179119172819221,-0.00581541774710092,0.00120592480622466,non-significant,2,150,mesh_3,32151,-3230129.69078518,TRUE,evi_90m_coef,1644000.59717867,1658064,0.991518178537543,evi_90m_coef_mesh_3_100m_local_density,builds/models/evi_90m_coef_mesh_3_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,0.00362466680129199,0.00113459645658752,0.00140089860939368,0.0058484349931903,positive,2,150,mesh_3,32151,-3230129.69078518,TRUE,evi_90m_coef,1644000.59717867,1658064,0.991518178537543,evi_90m_coef_mesh_3_100m_local_density,builds/models/evi_90m_coef_mesh_3_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00156977875401354,0.000330688815914437,0.000921640584731047,0.00221791692329603,positive,2,150,mesh_3,32151,-3230129.69078518,TRUE,evi_90m_coef,1644000.59717867,1658064,0.991518178537543,evi_90m_coef_mesh_3_100m_local_density,builds/models/evi_90m_coef_mesh_3_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00858979296286987,0.0019200568804304,-0.0123530352967818,-0.00482655062895795,negative,2,150,mesh_3,32151,-3230129.69078518,TRUE,evi_90m_coef,1644000.59717867,1658064,0.991518178537543,evi_90m_coef_mesh_3_100m_local_density,builds/models/evi_90m_coef_mesh_3_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,0.00434488414522556,0.00123067645466338,0.00193280261746389,0.00675696567298723,positive,2,150,mesh_3,32151,-3230129.69078518,TRUE,evi_90m_coef,1644000.59717867,1658064,0.991518178537543,evi_90m_coef_mesh_3_100m_local_density,builds/models/evi_90m_coef_mesh_3_100m_local_density.Rds,EVI Trend,Nitrogen deposition
(Intercept),0.0596675769013483,0.00344359546631052,0.0529182538100543,0.0664168999926423,positive,2,100,mesh_2,32393,-3230129.69080955,TRUE,evi_90m_coef,1644000.59719127,1658064,0.99151817854514,evi_90m_coef_mesh_2_100m_local_density,builds/models/evi_90m_coef_mesh_2_100m_local_density.Rds,EVI Trend,(Intercept)
local_density_km2_scaled,0.0152400436276247,0.000686409093534185,0.0138947065256369,0.0165853807296125,positive,2,100,mesh_2,32393,-3230129.69080955,TRUE,evi_90m_coef,1644000.59719127,1658064,0.99151817854514,evi_90m_coef_mesh_2_100m_local_density,builds/models/evi_90m_coef_mesh_2_100m_local_density.Rds,EVI Trend,Local Elephant Density
density_trend_estimate_scaled,-0.00230474695145856,0.00179119175408788,-0.00581541827887593,0.0012059243759588,non-significant,2,100,mesh_2,32393,-3230129.69080955,TRUE,evi_90m_coef,1644000.59719127,1658064,0.99151817854514,evi_90m_coef_mesh_2_100m_local_density,builds/models/evi_90m_coef_mesh_2_100m_local_density.Rds,EVI Trend,Elephant Density Trend
months_severe_drought_scaled,0.00362466700134054,0.00113459645622818,0.00140089881014653,0.00584843519253455,positive,2,100,mesh_2,32393,-3230129.69080955,TRUE,evi_90m_coef,1644000.59719127,1658064,0.99151817854514,evi_90m_coef_mesh_2_100m_local_density,builds/models/evi_90m_coef_mesh_2_100m_local_density.Rds,EVI Trend,N Drought Months
fire_frequency_scaled,0.00156977874356399,0.000330688815352705,0.00092164057538247,0.0022179169117455,positive,2,100,mesh_2,32393,-3230129.69080955,TRUE,evi_90m_coef,1644000.59719127,1658064,0.99151817854514,evi_90m_coef_mesh_2_100m_local_density,builds/models/evi_90m_coef_mesh_2_100m_local_density.Rds,EVI Trend,Fire frequency
mat_change_scaled,-0.00858979230722951,0.00192005680235126,-0.0123530344881091,-0.00482655012634991,negative,2,100,mesh_2,32393,-3230129.69080955,TRUE,evi_90m_coef,1644000.59719127,1658064,0.99151817854514,evi_90m_coef_mesh_2_100m_local_density,builds/models/evi_90m_coef_mesh_2_100m_local_density.Rds,EVI Trend,MAT Trend
n_deposition_scaled,0.00434488383707296,0.00123067642318997,0.00193280237099804,0.00675696530314788,positive,2,100,mesh_2,32393,-3230129.69080955,TRUE,evi_90m_coef,1644000.59719127,1658064,0.99151817854514,evi_90m_coef_mesh_2_100m_local_density,builds/models/evi_90m_coef_mesh_2_100m_local_density.Rds,EVI Trend,Nitrogen deposition
