term,estimate,std_error,statistic,p_value,season,r_sq,individual_id,sex,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range
human_modification,0.234088976159403,0.0240497305396956,9.73353841836289,2.16913428760536e-22,wet_season,0.0737221229747474,EF0245,F,2756,0.186951504301599,0.281226448017206,2318.05721638407,5.67330056852796,14.7785019781683,0.0704108101027885,1.11606321955324,653.22570800782,13.4258061405271,28.0782134234905,0.105476621538401,3.81715855002404
slope,0.116377738777331,0.0259556472781464,4.48371552942607,7.33544388139522e-06,wet_season,0.0737221229747474,EF0245,F,2756,0.0655046701121636,0.167250807442498,2318.05721638407,5.67330056852796,14.7785019781683,0.0704108101027885,1.11606321955324,653.22570800782,13.4258061405271,28.0782134234905,0.105476621538401,3.81715855002404
evi_mean,0.5596478295448,0.036018615752847,15.5377384124087,1.92663370781045e-54,whole_year,0.691019752583336,EF0244,F,899,0.48905134266922,0.63024431642038,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
distance_to_water_km,-0.150059143904693,0.0331834393509608,-4.52210942686228,6.12263914119218e-06,whole_year,0.691019752583336,EF0244,F,899,-0.215098685032576,-0.0850196027768094,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
distance_to_settlement_km,0.479259667705776,0.0346846836949584,13.8176167878803,1.9956817016478e-43,whole_year,0.691019752583336,EF0244,F,899,0.411277687663658,0.547241647747895,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
human_modification,0.19262848312653,0.033183231116095,5.80499477138315,6.43680125975436e-09,whole_year,0.691019752583336,EF0244,F,899,0.127589350138984,0.257667616114076,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
slope,-0.134223128012396,0.033173968070821,-4.04603777654367,5.2091830303046e-05,whole_year,0.691019752583336,EF0244,F,899,-0.199244105431205,-0.0692021505935863,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
evi_mean,0.614979826365986,0.0567956273343506,10.8279431926274,2.53791935768949e-27,dry_season,0.70024323926971,EF0244,F,899,0.503660396790659,0.726299255941314,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
distance_to_water_km,-0.744597500571531,0.0588090247832425,-12.6612795113668,9.69068969108054e-37,dry_season,0.70024323926971,EF0244,F,899,-0.859863189146686,-0.629331811996375,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
distance_to_settlement_km,0.876348978073072,0.0577088086304642,15.185705594526,4.39805037233471e-52,dry_season,0.70024323926971,EF0244,F,899,0.763239713157363,0.989458242988782,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
human_modification,0.214868866150756,0.0518362849618305,4.14514401078267,3.39600212432411e-05,dry_season,0.70024323926971,EF0244,F,899,0.113269747625568,0.316467984675944,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
slope,-0.2328256713371,0.0526847066767507,-4.41922686911047,9.90546215147842e-06,dry_season,0.70024323926971,EF0244,F,899,-0.336087696423532,-0.129563646250669,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
evi_mean,0.358380747774526,0.043604759466689,8.2188447352474,2.05472851407832e-16,wet_season,0.15054732276515,EF0244,F,899,0.272915419219816,0.443846076329237,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
distance_to_water_km,0.218211945842413,0.0383932639079832,5.68359976805826,1.31888726145845e-08,wet_season,0.15054732276515,EF0244,F,899,0.142961148582766,0.29346274310206,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
distance_to_settlement_km,0.157726353771283,0.0412133006574941,3.82707405752523,0.000129675509448026,wet_season,0.15054732276515,EF0244,F,899,0.0769482844825945,0.238504423059971,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
human_modification,0.163097796238066,0.0406085566196965,4.01634063888295,5.9108801661124e-05,wet_season,0.15054732276515,EF0244,F,899,0.083505025263461,0.242690567212671,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
slope,-0.0203089092179449,0.0398832030329052,-0.509209583823777,0.610605326099089,wet_season,0.15054732276515,EF0244,F,899,-0.0984799871624391,0.0578621687265494,2424.78645027679,3.32295147192824,10.5000653807923,0.0915459642089381,1.57850249537637,762.32165527344,8.54668140411377,15.9359850883484,0.0721023529767989,6.45763295888901
evi_mean,0.0595072943167039,0.0263926707744032,2.25469013065615,0.0241527855752832,whole_year,0.131457932537018,EF0243,F,1574,0.00777765959887367,0.111236929034534,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
distance_to_water_km,0.19408572104597,0.0357522661814961,5.42862709906821,5.67891972009658e-08,whole_year,0.131457932537018,EF0243,F,1574,0.124011279330237,0.264160162761702,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
distance_to_settlement_km,0.225437029348979,0.0276977488827281,8.13918236833891,3.97956167539632e-16,whole_year,0.131457932537018,EF0243,F,1574,0.171149441538832,0.279724617159126,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
human_modification,-0.113016666738429,0.0308155466338629,-3.66752107568445,0.000244913369087516,whole_year,0.131457932537018,EF0243,F,1574,-0.173415138140801,-0.0526181953360579,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
slope,0.0351814839030784,0.0304668944268081,1.15474466843335,0.248195001680096,whole_year,0.131457932537018,EF0243,F,1574,-0.0245336291734654,0.0948965969796222,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
evi_mean,-0.191446698968252,0.0521553930317211,-3.67069803983287,0.000241888968967439,dry_season,0.249088279866185,EF0243,F,1574,-0.293671269310425,-0.0892221286260783,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
distance_to_water_km,0.732541390953526,0.070506768543263,10.3896605402365,2.76334842699369e-25,dry_season,0.249088279866185,EF0243,F,1574,0.594348124608731,0.870734657298322,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
distance_to_settlement_km,0.0947700585086978,0.0532214591222827,1.78067381224841,0.0749657536934978,dry_season,0.249088279866185,EF0243,F,1574,-0.00954400137097625,0.199084118388372,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
human_modification,0.0698123838807794,0.0593259483691997,1.17675967767629,0.239291440843141,dry_season,0.249088279866185,EF0243,F,1574,-0.046466474922852,0.186091242684411,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
slope,-0.248618804588741,0.0636731687983705,-3.90460863312811,9.43779913470869e-05,dry_season,0.249088279866185,EF0243,F,1574,-0.373418215433547,-0.123819393743934,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
evi_mean,0.153044698670459,0.0321274608609451,4.76367240264864,1.90101043813939e-06,wet_season,0.124874470725815,EF0243,F,1574,0.0900748753830062,0.216014521957911,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
distance_to_water_km,-0.00391299669180492,0.0435047584425627,-0.0899441079984635,0.928331630060457,wet_season,0.124874470725815,EF0243,F,1574,-0.0891823232392277,0.0813563298556179,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
distance_to_settlement_km,0.371033263623751,0.0341923838799678,10.8513423611018,1.96517749998275e-27,wet_season,0.124874470725815,EF0243,F,1574,0.304016191219014,0.438050336028488,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
human_modification,-0.2016399258764,0.0381820855249125,-5.2810087009217,1.28474588473742e-07,wet_season,0.124874470725815,EF0243,F,1574,-0.276476813505228,-0.126803038247571,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
slope,0.108910643255844,0.0365152809806197,2.9826045516026,0.00285807011986499,wet_season,0.124874470725815,EF0243,F,1574,0.0373406925338295,0.180480593977859,2264.80327267871,5.88775298430371,19.1663073311919,0.0696028655435147,1.08186054540256,591.04772949219,13.4101352319121,19.2759685516357,0.0455049537122253,2.19215583801269
evi_mean,-0.12633179138286,0.0184710404062658,-6.83945184484599,7.94967750842379e-12,whole_year,0.183914406351628,EF0242,F,2422,-0.162535030579141,-0.0901285521865787,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
distance_to_water_km,0.0584621487302127,0.0324711277044257,1.80043481280894,0.0717920080084922,whole_year,0.183914406351628,EF0242,F,2422,-0.00518126157046162,0.122105559030887,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
distance_to_settlement_km,-0.228366919148227,0.030576584606427,-7.4686863195383,8.09993668727883e-14,whole_year,0.183914406351628,EF0242,F,2422,-0.288297024976824,-0.16843681331963,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
human_modification,0.100371111408554,0.0190984399445845,5.25546126802965,1.47653926607221e-07,whole_year,0.183914406351628,EF0242,F,2422,0.0629381691171684,0.137804053699939,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
slope,0.0707413913681131,0.01884320279395,3.75421270691976,0.000173887157013392,whole_year,0.183914406351628,EF0242,F,2422,0.0338087138919711,0.107674068844255,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
evi_mean,-0.0981237027109859,0.0356490625299266,-2.75249040921099,0.00591438787830083,dry_season,0.223382301116322,EF0242,F,2422,-0.167995865269642,-0.0282515401523297,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
distance_to_water_km,0.119124918732742,0.0711870539501313,1.6734070610113,0.0942471887603353,dry_season,0.223382301116322,EF0242,F,2422,-0.020401707009515,0.258651544475,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
distance_to_settlement_km,-0.862957515071119,0.0689296698462758,-12.5193913882897,5.84818518266107e-36,dry_season,0.223382301116322,EF0242,F,2422,-0.99805966796982,-0.727855362172418,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
human_modification,0.0246494781428754,0.0368951664385192,0.668095052070043,0.50407292003956,dry_season,0.223382301116322,EF0242,F,2422,-0.0476650480766223,0.0969640043623731,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
slope,-0.0921276521194032,0.0364379252512166,-2.52834516466678,0.0114601622930815,dry_season,0.223382301116322,EF0242,F,2422,-0.163545985611788,-0.0207093186270186,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
evi_mean,-0.200814414892864,0.0250688130333393,-8.01052744802071,1.14217519993357e-15,wet_season,0.0740636278658504,EF0242,F,2422,-0.249949288438209,-0.151679541347519,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
distance_to_water_km,-0.015153631372232,0.0414365765812609,-0.365706644285982,0.714583987661145,wet_season,0.0740636278658504,EF0242,F,2422,-0.0963693214715034,0.0660620587270394,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
distance_to_settlement_km,0.0503265539588082,0.0387518704156017,1.29868709352792,0.194051335137239,wet_season,0.0740636278658504,EF0242,F,2422,-0.0256271120557712,0.126280219973388,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
human_modification,0.0553581306118991,0.0266215307909394,2.07944956458854,0.0375760489006268,wet_season,0.0740636278658504,EF0242,F,2422,0.00317993026165801,0.10753633096214,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
slope,0.155542727650357,0.0255861014760333,6.07918825758019,1.20792475720444e-09,wet_season,0.0740636278658504,EF0242,F,2422,0.105393968757332,0.205691486543383,2821.56135716584,9.13924197461752,9.78362600374072,0.0764371247779075,1.08505230606783,1672.47534179687,26.2463235026226,25.7373939191457,0.546050902456045,7.04239544272423
evi_mean,0.0513208831013045,0.0149507062003718,3.43267283922871,0.00059766280501835,whole_year,0.034211235199259,EF0241,F,4036,0.0220174989485758,0.0806242672540333,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
distance_to_water_km,-0.130817060014975,0.0159086466347043,-8.22301626397314,1.98447910880417e-16,whole_year,0.034211235199259,EF0241,F,4036,-0.161998007418995,-0.0996361126109545,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
distance_to_settlement_km,-0.0526150686761096,0.0139291871723919,-3.77732512492865,0.000158521736480731,whole_year,0.034211235199259,EF0241,F,4036,-0.0799162755339977,-0.0253138618182216,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
human_modification,0.0902969658641211,0.0166386387291423,5.42694431522017,5.73270035102836e-08,whole_year,0.034211235199259,EF0241,F,4036,0.0576852339550022,0.12290869777324,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
slope,-0.0451912591171465,0.014603239644718,-3.09460504768831,0.00197075132497218,whole_year,0.034211235199259,EF0241,F,4036,-0.0738136088207939,-0.0165689094134992,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
evi_mean,0.0547228206682713,0.0299880631479182,1.82482010919969,0.0680281802424591,dry_season,0.0823281399716519,EF0241,F,4036,-0.00405378310164836,0.113499424438191,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
distance_to_water_km,-0.391523674279619,0.0333840498646945,-11.7278663273768,9.17421432577227e-32,dry_season,0.0823281399716519,EF0241,F,4036,-0.456956412014421,-0.326090936544818,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
distance_to_settlement_km,-0.164097198481542,0.028337579221951,-5.79079804934177,7.00527667572297e-09,dry_season,0.0823281399716519,EF0241,F,4036,-0.219638853756565,-0.108555543206518,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
human_modification,0.0897618363465536,0.0339746195619428,2.64202623911355,0.00824116710187521,dry_season,0.0823281399716519,EF0241,F,4036,0.0231715820051456,0.156352090687962,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
slope,-0.07034710560799,0.0281837867052133,-2.49601326974908,0.012559790297711,dry_season,0.0823281399716519,EF0241,F,4036,-0.125587327550208,-0.015106883665772,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
evi_mean,0.0646346703471285,0.0198302894852566,3.25939116497431,0.00111651609706642,wet_season,0.0230878351768385,EF0241,F,4036,0.0257673029560255,0.103502037738232,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
distance_to_water_km,0.0569081673571161,0.0206870741011236,2.7509046025037,0.00594309480019075,wet_season,0.0230878351768385,EF0241,F,4036,0.0163615021189138,0.0974548325953184,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
distance_to_settlement_km,0.0400341848987943,0.018255144712577,2.193035745765,0.0283048037638154,wet_season,0.0230878351768385,EF0241,F,4036,0.00425410126214344,0.0758142685354452,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
human_modification,0.0813051953823065,0.0227533945296675,3.57332156642804,0.000352481461595298,wet_season,0.0230878351768385,EF0241,F,4036,0.0367085421041583,0.125901848660455,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
slope,-0.0258081144920335,0.0202426615957169,-1.27493681450932,0.202331607301774,wet_season,0.0230878351768385,EF0241,F,4036,-0.0654837312196387,0.0138675022355717,2843.61818084868,20.5117886244578,24.6459846397931,0.0535631868499081,0.485416840828362,1337.74670410157,60.9291178137064,47.7971683740616,0.227236445993185,4.26019981503486
evi_mean,0.0422456483105301,0.0186726728107017,2.26243177604002,0.0236707395370483,whole_year,0.195122840042872,EF0240,F,2564,0.00564720960155471,0.0788440870195055,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
distance_to_water_km,0.138389351148034,0.0537724265456625,2.573611793965,0.0100643126846505,whole_year,0.195122840042872,EF0240,F,2564,0.0329953951185351,0.243783307177532,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
distance_to_settlement_km,-0.462218449043828,0.0542482626564285,-8.52042860747826,1.58963932582957e-17,whole_year,0.195122840042872,EF0240,F,2564,-0.568545043850428,-0.355891854237228,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
human_modification,0.0363253113101477,0.0203382941881651,1.78605496479078,0.0740903589987528,whole_year,0.195122840042872,EF0240,F,2564,-0.00353774529865587,0.0761883679189513,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
slope,-0.0494898787696554,0.0199943608121176,-2.47519184207489,0.0133164624420089,whole_year,0.195122840042872,EF0240,F,2564,-0.0886788259614058,-0.0103009315779049,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
evi_mean,-0.110135883098723,0.0327509334765409,-3.36283187707038,0.0007714733206669,dry_season,0.540031689316241,EF0240,F,2564,-0.174327712712743,-0.0459440534847031,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
distance_to_water_km,1.17159479250834,0.120884085771158,9.69188611581386,3.26443587050553e-22,dry_season,0.540031689316241,EF0240,F,2564,0.934661984396868,1.40852760061981,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
distance_to_settlement_km,-2.72385481020307,0.131341056989946,-20.7387916058234,1.54764778099262e-95,dry_season,0.540031689316241,EF0240,F,2564,-2.98128328190336,-2.46642633850277,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
human_modification,-0.0894517703332977,0.0352388327494857,-2.53844305710164,0.0111346921219371,dry_season,0.540031689316241,EF0240,F,2564,-0.15851988252229,-0.0203836581443058,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
slope,-0.03957722288316,0.0331958964054532,-1.19223238920153,0.233170136715808,dry_season,0.540031689316241,EF0240,F,2564,-0.104641179837848,0.0254867340715282,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
evi_mean,0.0472068678228643,0.022109393776213,2.13514980558414,0.0327487754411486,wet_season,0.0098695151211641,EF0240,F,2564,0.00387245602148682,0.0905412796242417,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
distance_to_water_km,-0.15832324892234,0.060754058918983,-2.60596990126154,0.00916145118478364,wet_season,0.0098695151211641,EF0240,F,2564,-0.277401204403547,-0.0392452934411333,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
distance_to_settlement_km,0.153768928323376,0.0605396862630003,2.53996903213808,0.0110862284560469,wet_season,0.0098695151211641,EF0240,F,2564,0.0351111432478954,0.272426713398857,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
human_modification,0.0657053924244784,0.0241385338907524,2.72201255974583,0.00648856763806326,wet_season,0.0098695151211641,EF0240,F,2564,0.0183938659986036,0.113016918850353,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
slope,-0.0415499005495497,0.0239759471110913,-1.73298265787084,0.0830987512219412,wet_season,0.0098695151211641,EF0240,F,2564,-0.0885427568872887,0.00544295578818923,2858.85461482913,8.70411959827855,9.00939239261514,0.0764479046213838,1.17363763970212,2185.72399902344,26.4771645392521,31.3343067169189,0.557426448911428,7.18185088038445
evi_mean,0.128206934811993,0.0249893307075883,5.13046693055533,2.89024334605897e-07,whole_year,0.291099604927423,EF0238,F,2714,0.0792278466251195,0.177186022998866,2843.58645519687,14.621240571361,9.90905187355304,0.0451079072182283,0.520508779236167,1178.5810546875,34.0751618593931,17.2156462967396,0.301569625735283,2.69058683514595
distance_to_water_km,-0.354132361038645,0.0256444771572019,-13.8093032222024,2.23987598450719e-43,whole_year,0.291099604927423,EF0238,F,2714,-0.40439553626676,-0.303869185810529,2843.58645519687,14.621240571361,9.90905187355304,0.0451079072182283,0.520508779236167,1178.5810546875,34.0751618593931,17.2156462967396,0.301569625735283,2.69058683514595
distance_to_settlement_km,0.0572686004498739,0.0208050859908114,2.7526250300127,0.00591195668160797,whole_year,0.291099604927423,EF0238,F,2714,0.0164906319078836,0.0980465689918642,2843.58645519687,14.621240571361,9.90905187355304,0.0451079072182283,0.520508779236167,1178.5810546875,34.0751618593931,17.2156462967396,0.301569625735283,2.69058683514595
human_modification,0.264524317627,0.0177611819080338,14.8933961150046,3.63810483615308e-50,whole_year,0.291099604927423,EF0238,F,2714,0.229712401087254,0.299336234166746,2843.58645519687,14.621240571361,9.90905187355304,0.0451079072182283,0.520508779236167,1178.5810546875,34.0751618593931,17.2156462967396,0.301569625735283,2.69058683514595
slope,0.0579831484421119,0.0212201940498715,2.73245137654446,0.00628649498638783,whole_year,0.291099604927423,EF0238,F,2714,0.0163915681043638,0.09957472877986,2843.58645519687,14.621240571361,9.90905187355304,0.0451079072182283,0.520508779236167,1178.5810546875,34.0751618593931,17.2156462967396,0.301569625735283,2.69058683514595
evi_mean,0.383839483801814,0.0670564903959932,5.72412128244561,1.03970458216738e-08,dry_season,0.47612091801502,EF0238,F,2714,0.252408762625668,0.515270204977961,2843.58645519687,14.621240571361,9.90905187355304,0.0451079072182283,0.520508779236167,1178.5810546875,34.0751618593931,17.2156462967396,0.301569625735283,2.69058683514595
distance_to_water_km,-1.80483058150371,0.0849574949901365,-21.2439241730615,3.7519894552273e-100,dry_season,0.47612091801502,EF0238,F,2714,-1.97134727168438,-1.63831389132304,2843.58645519687,14.621240571361,9.90905187355304,0.0451079072182283,0.520508779236167,1178.5810546875,34.0751618593931,17.2156462967396,0.301569625735283,2.69058683514595
