term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,sum_loglik,n,generic_r2,log_cpo_approx,clean_response,clean_term
mat_coef_scaled,-0.000861623595629614,0.000399172144076474,-0.00164398662165114,-7.92605696080927e-05,negative,2,100,18874,-543551.872944712,TRUE,canopy_height_900m_coef,279870.546302631,75464,0.105341510629774,3.70866302213811,Canopy Height Trend,MAT Trend
prec_coef_scaled,-0.000245116999941152,0.000435779856547751,-0.00109922982396277,0.00060899582408047,non-significant,2,100,18874,-543551.872944712,TRUE,canopy_height_900m_coef,279870.546302631,75464,0.105341510629774,3.70866302213811,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.00143346678286493,0.000218107858176939,0.00100598323609296,0.0018609503296369,positive,2,100,18874,-543551.872944712,TRUE,canopy_height_900m_coef,279870.546302631,75464,0.105341510629774,3.70866302213811,Canopy Height Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.000134021611904905,0.000142290104702319,-0.000412905092477884,0.000144861868668075,non-significant,2,100,18874,-543551.872944712,TRUE,canopy_height_900m_coef,279870.546302631,75464,0.105341510629774,3.70866302213811,Canopy Height Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.000557097969562741,0.000132747567474416,0.000296917518277585,0.000817278420847897,positive,2,100,18874,-543551.872944712,TRUE,canopy_height_900m_coef,279870.546302631,75464,0.105341510629774,3.70866302213811,Canopy Height Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.000815853892135387,0.000181721549184998,0.000459686200517967,0.00117202158375281,positive,2,100,18874,-543551.872944712,TRUE,canopy_height_900m_coef,279870.546302631,75464,0.105341510629774,3.70866302213811,Canopy Height Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.000503349931715966,0.000218051122707195,7.597758442134e-05,0.000930722279010593,positive,2,100,18874,-543551.872944712,TRUE,canopy_height_900m_coef,279870.546302631,75464,0.105341510629774,3.70866302213811,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.00936058059245152,0.000378313339327572,-0.0101020611124046,-0.00861910007249841,negative,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,(Intercept)
local_density_km2_scaled,-0.000283989150799768,0.000238092599567134,-0.000750642070936867,0.000182663769337331,non-significant,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Local Elephant Density
percent_population_growth_scaled,-0.000219044256132792,0.000284843987296284,-0.000777328212446292,0.000339239700180709,non-significant,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Elephant Population Growth
months_severe_drought_scaled,-0.0011142680532191,0.000254781516716582,-0.00161363064991009,-0.000614905456528106,negative,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,N Drought Months
fire_frequency_scaled,-0.00297523844257315,0.000137633057708423,-0.00324499427876378,-0.00270548260638251,negative,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Fire frequency
mat_coef_scaled,-0.000861622555531775,0.000399170369026,-0.0016439821025183,-7.92630085452517e-05,negative,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,MAT Trend
prec_coef_scaled,-0.000245111487900977,0.000435778780712746,-0.00109922220332474,0.000608999227522782,non-significant,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.00143348789167885,0.000218106500573981,0.00100600700575979,0.00186096877759792,positive,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.000134019195369982,0.000142289885173357,-0.000412902245674102,0.000144863854934138,non-significant,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.000557100945527711,0.000132747416879463,0.000296920789403239,0.000817281101652183,positive,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.000815849335486651,0.000181722811393539,0.00045967916998595,0.00117201950098735,positive,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.000503366940651679,0.000218050089129215,7.59966191326691e-05,0.000930737262170688,positive,2,50,20528,-543551.859049404,TRUE,canopy_height_900m_coef,279870.531461879,75464,0.105342140622194,3.70866282547809,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.00251705810807032,0.008337266747366,-0.0188578006624111,0.0138236844462704,non-significant,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,(Intercept)
local_density_km2_scaled,-0.00122843276285537,0.000349964902812421,-0.00191435136822078,-0.000542514157489968,negative,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Local Elephant Density
percent_population_growth_scaled,0.000235108686002363,0.000391774803915385,-0.000532755819722033,0.00100297319172676,non-significant,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.000479402440129788,0.000360181857641758,-0.00022654102873279,0.00118534590899237,non-significant,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.000473475986882843,0.000171514822289702,0.000137313112380239,0.000809638861385446,positive,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,0.00392482004544328,0.000660564256614967,0.00263013789300347,0.00521950219788308,positive,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.000110640471680008,0.000728169714595614,-0.00153782688692022,0.0013165459435602,non-significant,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.00187678447221515,0.000461341163025074,0.00097257240810018,0.00278099653633011,positive,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00163000557768285,0.000229889563107395,-0.002080580841795,-0.00117943031357071,negative,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,5.2747505118713e-06,0.000191353814766618,-0.000369771834735048,0.000380321335758791,non-significant,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,7.71398706794358e-06,0.000230503083125799,-0.000444063754184065,0.000459491728319952,non-significant,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00079411253440528,0.000373092568481379,6.28645372822323e-05,0.00152536053152833,positive,20,150,861,-415773.504280387,TRUE,habitat_diversity_1000m_coef,208596.714351693,75464,-0.17174275207935,2.764188412378,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00348425860919449,0.00893088557613469,-0.0209884726884667,0.0140199554700777,non-significant,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,(Intercept)
local_density_km2_scaled,-0.0012182010388878,0.000350158115274896,-0.00190449833372102,-0.000531903744054581,negative,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Local Elephant Density
percent_population_growth_scaled,0.000205458819683153,0.000392653090640414,-0.0005641270963904,0.000975044735756705,non-significant,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.000499562747868712,0.00036029402690426,-0.000206600568708544,0.00120572606444597,non-significant,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.000480004356579018,0.000171603594743576,0.000143667491264001,0.000816341221894035,positive,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,0.00390788239867152,0.000661049778232864,0.00261224864134692,0.00520351615599612,positive,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.000130855814283687,0.000728642377880666,-0.00155896863253942,0.00129725700397204,non-significant,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.00191601693633445,0.000456264715308697,0.00102175452691299,0.00281027934575592,positive,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00163880004562867,0.000229886904613032,-0.00208937009918761,-0.00118822999206973,negative,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,5.84626185728609e-06,0.000191398046050584,-0.000369287015113196,0.000380979538827769,non-significant,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,1.61068910108377e-05,0.000230615157688206,-0.000435890512347072,0.000468104294368747,non-significant,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.000797377792213764,0.000373424730819378,6.54787688712201e-05,0.00152927681555631,positive,20,100,1166,-415773.42968961,TRUE,habitat_diversity_1000m_coef,208599.508028857,75464,-0.184697769872891,2.76422543237645,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),0.00291964165111255,0.00434306408840601,-0.0055926075447125,0.0114318908469376,non-significant,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,(Intercept)
local_density_km2_scaled,-0.000723899768354044,0.000356218943756922,-0.00142207606872851,-2.57234679795784e-05,negative,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Local Elephant Density
percent_population_growth_scaled,-0.000143424392431692,0.000398916675854297,-0.000925286709938553,0.000638437925075168,non-significant,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.000139992143389712,0.000356476671902921,-0.000558689294868713,0.000838673581648138,non-significant,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.000553267368826541,0.00017376686031753,0.00021269058089758,0.000893844156755502,positive,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,0.00356564113185732,0.00066069864091743,0.0022706955910246,0.00486058667269004,positive,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.000490969085217939,0.000725204768561952,-0.00191234431301607,0.000930406142580192,non-significant,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.0011408533648218,0.000463556208118851,0.0002322998920989,0.0020494068375447,positive,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00189372953258061,0.000234789171289955,-0.00235390785226892,-0.00143355121289229,negative,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,-0.000105771213968807,0.00019371785188726,-0.000485451226830302,0.000273908798892687,non-significant,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00015884493067114,0.000234255764146506,-0.000300287930226922,0.000617977791569202,non-significant,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00080536812064527,0.000373241443255588,7.38283343265682e-05,0.00153690790696397,positive,20,50,2992,-416119.666025684,TRUE,habitat_diversity_1000m_coef,208765.277128937,75464,-0.187126630971749,2.76642209701232,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),0.00916497365226684,0.0128519110617657,-0.0160243091613059,0.0343542564658396,non-significant,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,(Intercept)
local_density_km2_scaled,-0.000721743913060412,0.000355874128797453,-0.00141924438853299,-2.42434375878355e-05,negative,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Local Elephant Density
percent_population_growth_scaled,0.000530864353269773,0.000434782466005221,-0.00032129362120997,0.00138302232774952,non-significant,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,4.16691108777051e-05,0.000375817198527755,-0.000694919063007434,0.000778257284762844,non-significant,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.000507876563230487,0.000178579398655377,0.000157867373485127,0.000857885752975846,positive,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,0.00338234179327452,0.000701657669087196,0.00200711803238729,0.00475756555416174,positive,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00112375625724011,0.000761779765623552,-0.00261681716201364,0.000369304647533412,non-significant,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,-0.00132892978450359,0.00047110099651046,-0.00225227077074502,-0.000405588798262161,negative,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00145564616883297,0.000229042809787397,-0.00190456182693413,-0.00100673051073182,negative,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.000169040505192781,0.000188885132365627,-0.000201167551458929,0.000539248561844492,non-significant,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,-5.04764904349248e-06,0.00023718842687165,-0.00046992842326164,0.000459833125174655,non-significant,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.000777334138920772,0.000377921221206107,3.66221563634071e-05,0.00151804612147814,positive,18,150,969,-417223.12578843,TRUE,habitat_diversity_1000m_coef,209436.206614232,75464,-0.429995559253324,2.77531281954617,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),0.00959259488896139,0.0120407882067128,-0.0140069163416702,0.033192106119593,non-significant,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,(Intercept)
local_density_km2_scaled,-0.00071993077838683,0.000355820135114054,-0.00141732542818455,-2.25361285891093e-05,negative,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Local Elephant Density
percent_population_growth_scaled,0.000538273394567736,0.000434626753051231,-0.000313579388130262,0.00139012617726573,non-significant,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,4.46338018391373e-05,0.000375770495280095,-0.000691862835362628,0.000781130439040902,non-significant,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.000508172155406611,0.000178547138230912,0.000158226194931329,0.000858118115881893,positive,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,0.00337810974001327,0.000701465865906515,0.0020032619064523,0.00475295757357424,positive,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00112524342232048,0.000761629575779703,-0.00261800996040922,0.000367523115768253,non-significant,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,-0.00130234203671896,0.000471445790161567,-0.00222635880609866,-0.000378325267339262,negative,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00145226470280059,0.000229065720148467,-0.00190122526438431,-0.00100330414121686,negative,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.000170802476429829,0.000188891355522805,-0.00019941777738582,0.000541022730245478,non-significant,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,-5.23037660906118e-06,0.000237120833455613,-0.000469978670166183,0.000459517916948061,non-significant,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.000781207490025872,0.000377762946791816,4.08057196201909e-05,0.00152160926043155,positive,18,100,1271,-417229.598668892,TRUE,habitat_diversity_1000m_coef,209435.952007776,75464,-0.451851917646236,2.7753094456665,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),0.00355815755726764,0.00501451566636617,-0.00627011254872192,0.0133864276632572,non-significant,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,(Intercept)
local_density_km2_scaled,-0.000687220884586177,0.000356304189913639,-0.00138556426435763,1.11224951852752e-05,non-significant,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Local Elephant Density
percent_population_growth_scaled,0.000549549421886804,0.000432918468571039,-0.000298955184754668,0.00139805402852828,non-significant,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,-0.000374278772546832,0.000376646163740088,-0.00111249168839258,0.000363934143298917,non-significant,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.000449735817689032,0.000178402602804306,0.000100073141444388,0.000799398493933676,positive,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,0.00337222462468941,0.000713448215411091,0.0019738918176493,0.00477055743172952,positive,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.000862064387523581,0.000761105827899192,-0.00235380439862954,0.000629675623582376,non-significant,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,-0.00144324117132847,0.000472297138131637,-0.00236892655206782,-0.000517555790589124,negative,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00140815775373989,0.000228768162131781,-0.0018565351123276,-0.000959780395152182,negative,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,5.47907275002533e-05,0.000189928880407296,-0.000317463037722063,0.000427044492722569,non-significant,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,-0.000170362198748468,0.000237198375024943,-0.000635262470988781,0.000294538073491845,non-significant,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.000763415299177744,0.000379618237038042,1.93772267085928e-05,0.0015074533716469,positive,18,50,3087,-417632.189728538,TRUE,habitat_diversity_1000m_coef,209624.262390674,75464,-0.231243626557876,2.77780481276733,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00411087710398281,0.00523566191587049,-0.014372585894317,0.00615083168635132,non-significant,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,(Intercept)
local_density_km2_scaled,0.000902857641344526,0.000374259335277062,0.000169322823323583,0.00163639245936547,positive,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,Local Elephant Density
percent_population_growth_scaled,0.00224765172651679,0.000444419333945798,0.00137660583794975,0.00311869761508383,positive,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.000494120935484855,0.000386136898004514,-0.000262693477706009,0.00125093534867572,non-significant,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.00101042228825955,0.000183576400861422,0.000650619154159675,0.00137022542235942,positive,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,0.00187020362620083,0.000746045756019212,0.000407980813584222,0.00333242643881745,positive,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00139343561789649,0.000767094929715059,-0.00289691405286129,0.000110042817068306,non-significant,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,-0.000853881365018472,0.000494961058935602,-0.00182398721428206,0.000116224484245115,non-significant,16,150,1109,-419596.326443466,TRUE,habitat_diversity_1000m_coef,210686.166722078,75464,-0.129362000690135,2.79187648046855,Habitat Diversity Trend,Nitrogen deposition
