term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
prec_coef_scaled,-0.000333816891698562,0.000419592390885235,-0.00115620286602068,0.000488569082623552,non-significant,20,50,2989,-409105.877547291,FALSE,habitat_diversity_100m_coef,2.90676526633736,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-0.00012792205291039,0.000230496199147973,-0.000579686301813789,0.000323842195993009,non-significant,20,50,2989,-409105.877547291,FALSE,habitat_diversity_100m_coef,2.90676526633736,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.000192731947216406,0.000101499252681089,-6.20293249625902e-06,0.00039166682692907,non-significant,20,50,2989,-409105.877547291,FALSE,habitat_diversity_100m_coef,2.90676526633736,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.00035691486836507,7.79431705902759e-05,0.000204149061167267,0.000509680675562872,positive,20,50,2989,-409105.877547291,FALSE,habitat_diversity_100m_coef,2.90676526633736,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00258707667723422,0.000742997310273468,-0.00404332464598035,-0.00113082870848809,negative,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000804140912417546,0.000680644774934884,-0.00213818015755529,0.000529898332720198,non-significant,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000216136845639489,0.000262570437555889,-0.000298491755374976,0.000730765446653954,non-significant,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.000753502038702293,0.000386451155151363,-3.92830717827928e-06,0.00151093238458287,non-significant,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.000602003124164787,0.000426796142264913,-0.00143850819174465,0.000234501943415076,non-significant,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-7.47589452163796e-05,0.000218630041460324,-0.000503265952417113,0.000353748061984354,non-significant,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.00023095940922552,0.000102454194788663,3.01528773746907e-05,0.00043176594107635,positive,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.000349186497341006,7.88747352783142e-05,0.000194594856905379,0.000503778137776633,positive,18,150,938,-409137.903229366,FALSE,habitat_diversity_100m_coef,2.90705923625258,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00261040086617713,0.000758000838779205,-0.00409605521043553,-0.00112474652191874,negative,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000870477242922468,0.000708026758633663,-0.00225818418993508,0.000517229704090144,non-significant,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000236554081084588,0.000282463535799024,-0.000317064276027339,0.000790172438196515,non-significant,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.000763055417360273,0.000388609700644155,1.39440005483805e-06,0.00152471643466571,positive,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.000567615852533234,0.000428717672142382,-0.00140788704946815,0.000272655344401685,non-significant,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-8.59444306997414e-05,0.000223339823058749,-0.000523682440208437,0.000351793578808954,non-significant,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.000230452189740889,0.000102469970851187,2.96147373756931e-05,0.000431289642106084,positive,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.000348440292255434,7.89809428140972e-05,0.000193640488874786,0.000503240095636082,positive,18,100,1261,-409138.715392182,FALSE,habitat_diversity_100m_coef,2.90707421648521,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00265474291163346,0.000752032529731979,-0.00412869958511068,-0.00118078623815623,negative,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000726045468109535,0.000681490185759043,-0.00206174168801477,0.000609650751795701,non-significant,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000196176113851774,0.000253587602763825,-0.000300846454491173,0.000693198682194722,non-significant,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.000734487475229442,0.000388364703155111,-2.66933558211649e-05,0.00149566830628005,non-significant,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.000591446153698643,0.000429276681897327,-0.00143281298962026,0.000249920682222976,non-significant,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-5.8314666490546e-05,0.000230474477726106,-0.000510036342189392,0.0003934070092083,non-significant,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.000232562224406973,0.000102649133457422,3.13736197861815e-05,0.000433750829027765,positive,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.000349420894148783,7.89612210256118e-05,0.000194659744763277,0.000504182043534289,positive,18,50,3079,-409157.671298533,FALSE,habitat_diversity_100m_coef,2.90721971743851,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00249200411108928,0.000811164973453009,-0.00408185824457757,-0.000902149977600997,negative,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000674714871167569,0.000767130885188332,-0.00217826377756503,0.000828834035229891,non-significant,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.00021901741655917,0.000324089448016806,-0.000416186229323236,0.000854221062441576,non-significant,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.000824243184960449,0.000400679958285694,3.89248973934769e-05,0.00160956147252742,positive,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.00096687990384448,0.000435939391595643,-0.00182130541081424,-0.000112454396874716,negative,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-0.00018535334454388,0.00023803605490104,-0.000651895439171917,0.000281188750084157,non-significant,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.000275604739768813,0.000104198263023461,7.13798969911983e-05,0.000479829582546429,positive,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.000392123227997152,8.19726821717676e-05,0.000231459723224339,0.000552786732769965,positive,16,150,1068,-409189.035197578,FALSE,habitat_diversity_100m_coef,2.90772351308874,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00247535202068526,0.000795761252007419,-0.0040350154149123,-0.000915688626458216,negative,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000654190784686648,0.000745369853146343,-0.00211508885201539,0.000806707282642092,non-significant,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000196988389691072,0.000313587261378239,-0.000417631348620824,0.000811608128002969,non-significant,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.000826055517107974,0.000398510395881183,4.49894937160569e-05,0.00160712154049989,positive,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.000974279756147592,0.000435402271503311,-0.00182765252708101,-0.000120906985214172,negative,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-0.000160940457733338,0.000237133187675829,-0.000625712965117141,0.000303832049650464,non-significant,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.00027543283525766,0.0001041943029811,7.12157540204489e-05,0.000479649916494871,positive,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.000392543880111355,8.19487472033308e-05,0.000231927287014649,0.000553160473208061,positive,16,100,1353,-409190.111269261,FALSE,habitat_diversity_100m_coef,2.90772554850077,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00243471534596673,0.000800272704876182,-0.0040032210253345,-0.000866209666598962,negative,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000638975813701931,0.000739110859055796,-0.00208760647803375,0.000809654850629889,non-significant,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000158965427125986,0.000303392671880191,-0.000435673282932567,0.000753604137184538,non-significant,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.00078611958876131,0.000399046550586734,4.00272145637003e-06,0.00156823645606625,positive,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.00106831677243933,0.000438643170079969,-0.00192804158786054,-0.000208591957018109,negative,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-0.000136536339702664,0.000242364243758355,-0.000611561528609327,0.000338488849203998,non-significant,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.000276191975739331,0.000104298346909543,7.17709721495631e-05,0.000480612979329099,positive,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.000389729353805543,8.18498119184433e-05,0.000229306670304017,0.000550152037307069,positive,16,50,3171,-409199.427392165,FALSE,habitat_diversity_100m_coef,2.90778230173745,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00235981743936392,0.000760976437104079,-0.00385130384917152,-0.000868331029556312,negative,14,150,1244,-409296.545239909,FALSE,habitat_diversity_100m_coef,2.90886229252195,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000858525153437867,0.000723051557259461,-0.00227568016463201,0.000558629857756277,non-significant,14,150,1244,-409296.545239909,FALSE,habitat_diversity_100m_coef,2.90886229252195,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000210322883600372,0.000306557413761074,-0.000390518606565076,0.000811164373765821,non-significant,14,150,1244,-409296.545239909,FALSE,habitat_diversity_100m_coef,2.90886229252195,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.00131345219004007,0.000408541305626772,0.000512725944814627,0.00211417843526552,positive,14,150,1244,-409296.545239909,FALSE,habitat_diversity_100m_coef,2.90886229252195,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.000518175820669122,0.000455471149955419,-0.00141088287057878,0.000374531229240542,non-significant,14,150,1244,-409296.545239909,FALSE,habitat_diversity_100m_coef,2.90886229252195,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-0.000193508825863388,0.000236144217025582,-0.000656342986390938,0.000269325334664163,non-significant,14,150,1244,-409296.545239909,FALSE,habitat_diversity_100m_coef,2.90886229252195,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.000150460120268281,0.00010647573630618,-5.8228488119215e-05,0.000359148728655776,non-significant,14,150,1244,-409296.545239909,FALSE,habitat_diversity_100m_coef,2.90886229252195,Habitat Diversity Trend (100m),Fire frequency
