term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,sum_loglik,n,generic_r2,log_cpo_approx,clean_response,clean_term
local_density_km2_scaled:fire_frequency_scaled,0.00291951904193749,0.000400173473328734,0.00213519344664487,0.00370384463723011,positive,16,100,1553,-2248459.15557728,TRUE,evi_90m_coef,1126803.81965266,1658064,-0.10396643546476,0.67959006386524,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0129297952568765,0.000848007938816114,0.0112677302381928,0.0145918602755601,positive,16,100,1553,-2248459.15557728,TRUE,evi_90m_coef,1126803.81965266,1658064,-0.10396643546476,0.67959006386524,EVI Trend,MAT Trend:Prec Trend
(Intercept),-0.0320935015880172,0.339080662368036,-0.696679387683354,0.632492384507319,non-significant,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,(Intercept)
local_density_km2_scaled,0.0147376888319584,0.000792402321403551,0.0131846088207415,0.0162907688431753,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0276708647231057,0.000732516792631534,0.0262351581914771,0.0291065712547343,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,0.00524502543939034,0.000700231490261623,0.00387259693763675,0.00661745394114393,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,N Drought Months
fire_frequency_scaled,0.0102243608670066,0.000289967965072148,0.00965603409879478,0.0107926876352183,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Fire frequency
mat_coef_scaled,0.0105308982412933,0.00158585578097174,0.00742267802591403,0.0136391184566725,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,MAT Trend
prec_coef_scaled,-0.00453303341253231,0.00147613918690219,-0.00742621305502885,-0.00163985377003578,negative,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Precipitation Trend
n_deposition_scaled,0.00685798529450559,0.000900225366438031,0.00509357599831768,0.0086223945906935,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00643851654591567,0.000608280210651093,-0.00763072385130025,-0.00524630924053109,negative,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.00321638990959791,0.000453081426696182,0.00232836663120937,0.00410441318798645,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00325225984555293,0.000402660256171211,0.00246306024545168,0.00404145944565417,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0133241099978662,0.000850141614504753,0.0116578630516781,0.0149903569440542,positive,16,50,3307,-2249444.04933548,TRUE,evi_90m_coef,1127366.57443678,1658064,-0.378413691972306,0.679929468607232,EVI Trend,MAT Trend:Prec Trend
(Intercept),-0.0835257462126025,0.27719645150637,-0.62682080780739,0.459769315382185,non-significant,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,(Intercept)
local_density_km2_scaled,0.0144039169907433,0.000800095119295898,0.0128357593727171,0.0159720746087696,positive,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0156506562148548,0.000756862967347906,0.0141672320576207,0.0171340803720888,positive,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,0.00358327629716335,0.000725264865982945,0.00216178328058451,0.00500476931374219,positive,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,N Drought Months
fire_frequency_scaled,0.00808563998694187,0.000304050969326298,0.00748971103759784,0.00868156893628591,positive,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Fire frequency
mat_coef_scaled,-0.00679460081512233,0.00158353289098282,-0.00989826824978326,-0.0036909333804614,negative,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,MAT Trend
prec_coef_scaled,-0.00127117856207217,0.00151758768908154,-0.00424559577605336,0.00170323865190902,non-significant,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00236787073798274,0.000937128464493704,-0.00420460877727772,-0.000531132698687754,negative,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00959934577977113,0.000599423695021643,-0.0107741946334935,-0.00842449692604879,negative,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,-0.00214818843420891,0.00045502772371501,-0.00304002638465757,-0.00125635048376025,negative,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00272149003745641,0.000424190412262615,0.00189009210683449,0.00355288796807833,positive,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.000353226400101314,0.000878287447911896,-0.00207463816608223,0.0013681853658796,non-significant,14,150,1458,-2296900.0464416,TRUE,evi_90m_coef,1151228.77734491,1658064,-0.675016202673013,0.694321074062829,EVI Trend,MAT Trend:Prec Trend
(Intercept),-0.0882879082101364,0.270273891284301,-0.618015001088859,0.441439184668587,non-significant,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,(Intercept)
local_density_km2_scaled,0.0143927371225625,0.000800095905478721,0.0128245779636462,0.0159608962814787,positive,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0156532570980104,0.00075685404932326,0.0141698504197835,0.0171366637762373,positive,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,0.00357991131800557,0.000725269619974882,0.00215840898377375,0.00500141365223739,positive,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,N Drought Months
fire_frequency_scaled,0.00808260933001655,0.000304049464283524,0.00748668333050215,0.00867853532953095,positive,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Fire frequency
mat_coef_scaled,-0.0068061026640479,0.00158350840702231,-0.00990972211102801,-0.00370248321706779,negative,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,MAT Trend
prec_coef_scaled,-0.0012667195542144,0.00151756999206212,-0.0042411020826749,0.0017076629742461,non-significant,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00237446389362114,0.000937086606274878,-0.00421111989231477,-0.000537807894927519,negative,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.0095934572221331,0.000599426548293031,-0.0107683116681646,-0.0084186027761016,negative,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,-0.00214976696597787,0.000455024418725002,-0.00304159843876515,-0.0012579354931906,negative,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00271613496056852,0.000424186214865801,0.00188474525669318,0.00354752466444386,positive,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.000367185643973602,0.000878290338427785,-0.00208860307526156,0.00135423178731435,non-significant,14,100,1745,-2296913.77590759,TRUE,evi_90m_coef,1151231.33577382,1658064,-0.721377020667191,0.694322617084637,EVI Trend,MAT Trend:Prec Trend
(Intercept),-0.019186623532604,0.167914837505718,-0.348293657513707,0.309920410448499,non-significant,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,(Intercept)
local_density_km2_scaled,0.0143572938295671,0.000800135494834201,0.0127890570769399,0.0159255305821943,positive,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0155931267689935,0.000756665813902025,0.0141100890254129,0.0170761645125742,positive,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,0.00361451316304851,0.00072560806342151,0.0021923474918505,0.00503667883424653,positive,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,N Drought Months
fire_frequency_scaled,0.0080700828328986,0.000304076524486424,0.0074741037963611,0.00866606186943611,positive,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Fire frequency
mat_coef_scaled,-0.00687566950366508,0.00158352294920325,-0.00997931745279609,-0.00377202155453406,negative,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,MAT Trend
prec_coef_scaled,-0.00108999529488085,0.00151750879317475,-0.00406425787572619,0.0018842672859645,non-significant,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00235739088862882,0.000936907008342097,-0.0041936948818425,-0.000521086895415137,negative,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00957028944964332,0.000599386973243255,-0.0107450663300026,-0.00839551256928407,negative,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,-0.00216212018026701,0.000455118867153652,-0.00305413676857284,-0.00127010359196118,negative,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00271803164657283,0.000424207412272751,0.00188660039654331,0.00354946289660236,positive,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.000428501840692449,0.000878344715917529,-0.00215002584990187,0.00129302216851697,non-significant,14,50,3484,-2297202.91073367,TRUE,evi_90m_coef,1151386.13197326,1658064,-0.201753283183998,0.694415976689234,EVI Trend,MAT Trend:Prec Trend
(Intercept),-0.00361235722468501,0.291113763613034,-0.574184849310138,0.566960134860768,non-significant,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,(Intercept)
local_density_km2_scaled,0.0159106706747718,0.000836609058465606,0.0142709470510393,0.0175503942985044,positive,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0199824451078483,0.000855460983837335,0.0183057723893479,0.0216591178263487,positive,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,3.88972862613942e-05,0.000778309752759192,-0.0014865617979629,0.00156435637048568,non-significant,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,N Drought Months
fire_frequency_scaled,0.00843448226157764,0.000314718990329138,0.00781764437528172,0.00905132014787356,positive,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Fire frequency
mat_coef_scaled,0.0139350753942442,0.0016968082356247,0.0106093923637488,0.0172607584247396,positive,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,MAT Trend
prec_coef_scaled,0.0135175597262943,0.0015460253284337,0.0104874057633775,0.016547713689211,positive,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00564822625393353,0.000947712956068568,-0.00750570951550991,-0.00379074299235714,negative,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00291458644760894,0.000679671969456551,-0.00424671902904518,-0.00158245386617269,negative,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.000648560041129691,0.000483104787812701,-0.000298307943742067,0.00159542802600145,non-significant,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00732385871172667,0.000441037905684799,0.00645944030076749,0.00818827712268584,positive,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0071002541932181,0.000891336363686029,0.00535326702228259,0.00884724136415362,positive,12,150,1856,-2348997.37670042,TRUE,evi_90m_coef,1178011.48696429,1658064,-0.213893954950479,0.710474075164947,EVI Trend,MAT Trend:Prec Trend
(Intercept),-0.0341185861936002,0.298617095978234,-0.619397339478879,0.551160167091679,non-significant,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,(Intercept)
local_density_km2_scaled,0.015910164229367,0.000836605088395534,0.0142704483868288,0.0175498800719052,positive,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0199793981328559,0.000855456436339289,0.0183027343272879,0.0216560619384239,positive,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,4.75303125883237e-05,0.000778328974229099,-0.00147796644502471,0.00157302707020136,non-significant,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,N Drought Months
fire_frequency_scaled,0.00843341864316605,0.000314716657168896,0.00781658532978018,0.00905025195655193,positive,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Fire frequency
mat_coef_scaled,0.0139237897101403,0.00169682475599667,0.0105980743003109,0.0172495051199697,positive,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,MAT Trend
prec_coef_scaled,0.0135110508565111,0.00154601238000233,0.0104809222720535,0.0165411794409687,positive,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.0056486571591917,0.000947706061344559,-0.00750612690735734,-0.00379118741102606,negative,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00291286841629437,0.000679665429555933,-0.00424498817976095,-0.0015807486528278,negative,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.000646634452266726,0.000483104528254374,-0.000300233023880059,0.00159350192841351,non-significant,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00732324149919267,0.000441035409908343,0.00645882797986546,0.00818765501851988,positive,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00711245051542307,0.000891345080733899,0.00536544625938768,0.00885945477145846,positive,12,100,2113,-2349009.03978182,TRUE,evi_90m_coef,1178017.90589097,1658064,-0.391316507708282,0.710477946503251,EVI Trend,MAT Trend:Prec Trend
(Intercept),0.0161035897482723,0.222401262792067,-0.419794875440408,0.452002054936952,non-significant,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,(Intercept)
local_density_km2_scaled,0.0160992248290558,0.000837541476027091,0.0144576737004842,0.0177407759576275,positive,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0199541069416401,0.000855369862275287,0.0182776128181196,0.0216306010651607,positive,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,-2.82624299869693e-05,0.000778679609951623,-0.00155444642098785,0.00149792156101391,non-significant,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,N Drought Months
fire_frequency_scaled,0.00850703436466967,0.000315226880823341,0.00788920103129702,0.00912486769804232,positive,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Fire frequency
mat_coef_scaled,0.0140909756862607,0.00169703152343322,0.0107648550197024,0.0174170963528189,positive,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,MAT Trend
prec_coef_scaled,0.013325311633431,0.00154650716309947,0.0102942132919228,0.0163564099749391,positive,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00564255225363653,0.000947861063893053,-0.00750032580121473,-0.00378477870605833,negative,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00300143723534632,0.000679730473933071,-0.00433368448344948,-0.00166918998724316,negative,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.000674193231481804,0.000483177049764187,-0.000272816384212319,0.00162120284717593,non-significant,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00751320904373494,0.000442017454764514,0.00664687075185843,0.00837954733561145,positive,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00723670111038061,0.000891722025585983,0.00548895805601098,0.00898444416475025,positive,12,50,3841,-2349272.61718484,TRUE,evi_90m_coef,1178145.83346536,1658064,-0.134719032853452,0.710555101290036,EVI Trend,MAT Trend:Prec Trend
(Intercept),0.143405098448028,0.178586016324888,-0.206617061691235,0.493427258587292,non-significant,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,(Intercept)
local_density_km2_scaled,0.0173215359197374,0.000858167793048414,0.0156395579526703,0.0190035138868045,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0220093200227142,0.000902798434337232,0.0202398676061141,0.0237787724393144,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,-0.00184565566411471,0.000831754188706328,-0.00347586391796944,-0.000215447410259977,negative,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,N Drought Months
fire_frequency_scaled,0.00821793055750098,0.000320067571101135,0.00759060964552355,0.00884525146947842,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Fire frequency
mat_coef_scaled,0.0105047237841423,0.00177832154746611,0.00701927759817719,0.0139901699701074,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,MAT Trend
prec_coef_scaled,0.00125439908505562,0.00158684139942272,-0.00185575290699004,0.00436455107710128,non-significant,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Precipitation Trend
n_deposition_scaled,0.00322684828571768,0.00104658211975226,0.00117558502413966,0.00527811154729569,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Nitrogen deposition
local_density_km2_scaled:percent_population_growth_scaled,-0.00786098815869173,0.000691386064466322,-0.00921607994445861,-0.00650589637292485,negative,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Local Ele. Density:Ele. Pop. Growth
local_density_km2_scaled:months_severe_drought_scaled,0.00469269246019048,0.000500040910322103,0.00371263028516254,0.00567275463521843,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Local Ele. Density:Drought Months
local_density_km2_scaled:fire_frequency_scaled,0.00580967853193002,0.000447517512326097,0.00493256032531991,0.00668679673854013,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,Local Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0074872944167575,0.000953673342547849,0.00561812901234779,0.00935645982116722,positive,10,150,2360,-2408899.35307211,TRUE,evi_90m_coef,1208679.73935265,1658064,-0.284086605817398,0.728970497732689,EVI Trend,MAT Trend:Prec Trend
(Intercept),0.141363953131736,0.174052707313938,-0.199773084615274,0.482500990878746,non-significant,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,(Intercept)
local_density_km2_scaled,0.0173258622750182,0.000858172270124007,0.0156438755330442,0.0190078490169922,positive,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,Local Elephant Density
percent_population_growth_scaled,0.0220097274121238,0.000902800104872059,0.0202402717213356,0.0237791831029121,positive,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,Elephant Population Growth
months_severe_drought_scaled,-0.00184317736980264,0.000831767753639466,-0.00347341221043777,-0.000212942529167498,negative,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,N Drought Months
fire_frequency_scaled,0.00822244395333128,0.000320075816334303,0.00759510688099379,0.00884978102566877,positive,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,Fire frequency
mat_coef_scaled,0.0104907703584918,0.00177834211827652,0.00700528385447916,0.0139762568625045,positive,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,MAT Trend
prec_coef_scaled,0.00125101619445861,0.00158684909137017,-0.00185915087352704,0.00436118326244426,non-significant,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,Precipitation Trend
n_deposition_scaled,0.00322694653678698,0.00104658025753576,0.00117568692508624,0.00527820614848772,positive,10,100,2621,-2408893.30963283,TRUE,evi_90m_coef,1208676.36495696,1658064,-0.272342779028555,0.728968462590682,EVI Trend,Nitrogen deposition
