term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
mat_coef_scaled,-0.00270384335426677,0.000786786038797215,-0.00424591565384825,-0.0011617710546853,negative,10,150,1957,-426852.660979523,TRUE,habitat_diversity_1000m_coef,2.84538042002264,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.005112192918167,0.000821887943185458,-0.00672306368613819,-0.0035013221501958,negative,10,150,1957,-426852.660979523,TRUE,habitat_diversity_1000m_coef,2.84538042002264,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.00039612071235135,0.000490228121459199,-0.000564708749917408,0.00135695017462011,non-significant,10,150,1957,-426852.660979523,TRUE,habitat_diversity_1000m_coef,2.84538042002264,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.00220891852670518,0.000710497378323869,-0.00360146779933009,-0.000816369254080269,negative,10,150,1957,-426852.660979523,TRUE,habitat_diversity_1000m_coef,2.84538042002264,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.000807047258258684,0.000403004491236147,-0.00159692154668942,-1.71729698279477e-05,negative,10,150,1957,-426852.660979523,TRUE,habitat_diversity_1000m_coef,2.84538042002264,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.00105473886102981,0.000259514920901605,-0.00156337875944771,-0.000546098962611899,negative,10,150,1957,-426852.660979523,TRUE,habitat_diversity_1000m_coef,2.84538042002264,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.00107938155592752,0.000419670576145475,-0.00190192077054383,-0.000256842341311217,negative,10,150,1957,-426852.660979523,TRUE,habitat_diversity_1000m_coef,2.84538042002264,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00230366877764226,0.00186933542066289,-0.00596749887716655,0.00136016132188203,non-significant,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.000589114720981211,0.00124948792747116,-0.00303806605794228,0.00185983661597986,non-significant,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,0.000220103805712981,0.00057594032156134,-0.000908718481791662,0.00134892609321762,non-significant,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.000290359934291467,0.000452747301936435,-0.000597008471601627,0.00117772834018456,non-significant,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,-0.000136879652491976,0.000194981382959812,-0.000519036140749019,0.000245276835765067,non-significant,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.0027138472149175,0.000786721218313063,-0.00425579246868458,-0.00117190196115042,negative,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00511967073234735,0.000821652725652923,-0.00673008048242624,-0.00350926098226845,negative,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.000389455850534249,0.000490392509996099,-0.000571695807346303,0.0013506075084148,non-significant,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.00219275600682827,0.000710418223239188,-0.00358515013833801,-0.000800361875318524,negative,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.000799312894163087,0.000402921357564227,-0.00158902424359096,-9.60154473521639e-06,negative,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.00105665305132457,0.000259527139227412,-0.00156531689722101,-0.000547989205428132,negative,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0010854511568604,0.000419779727325684,-0.00190820430385879,-0.000262698009862015,negative,10,100,2246,-426854.070660277,TRUE,habitat_diversity_1000m_coef,2.84539466211332,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00213707032978988,0.00186030319753107,-0.00578319759727548,0.00150905693769572,non-significant,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.000457383866924349,0.00124249082600769,-0.00289262113702085,0.00197785340317215,non-significant,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,0.00018516922245833,0.000577104935959446,-0.000945935667322479,0.00131627411223914,non-significant,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.000333985576549424,0.000452201791488342,-0.000552313648512216,0.00122028480161106,non-significant,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,-0.000208489586225699,0.000195331030819717,-0.000591331371695426,0.000174352199244029,non-significant,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00282316245979916,0.000785867472656345,-0.00436343440282711,-0.00128289051677121,negative,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00512133763353281,0.000820672640480159,-0.00672982645197131,-0.00351284881509431,negative,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.000309897101101839,0.00049344746843316,-0.00065724216528962,0.0012770363674933,non-significant,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.00218362940963843,0.000711805270119144,-0.00357874210307776,-0.000788516716199102,negative,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.000822618268267345,0.000402913553562049,-0.00161231432213201,-3.29222144026791e-05,negative,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.00116233238004389,0.00026006576027219,-0.00167205190378941,-0.000652612856298367,negative,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.00114693224140964,0.000419958862192905,-0.00197003648629615,-0.000323827996523125,negative,10,50,3990,-426892.271805945,TRUE,habitat_diversity_1000m_coef,2.84572244070171,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00254215543563611,0.00141652778798435,-0.00531849888318562,0.000234188011913406,non-significant,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.00237279405997645,0.00114485854334808,-0.00461667557233168,-0.000128912547621226,negative,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000734287627555101,0.000615992430133068,-0.00194161060536522,0.000473035350255018,non-significant,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.00105276624882325,0.000472886092952704,0.000125926537846087,0.00197960595980041,positive,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,3.72567567440531e-05,0.000206137072759145,-0.000366764481742383,0.000441277995230489,non-significant,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00246107767440767,0.000789084950910208,-0.00400765575893424,-0.000914499589881108,negative,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00413993740805787,0.000818809882529916,-0.00574477528800198,-0.00253509952811376,negative,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.000238593171403118,0.000477982158049066,-0.000698234643625783,0.00117542098643202,non-significant,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.00275097745776519,0.000792140709013149,-0.00430354471811898,-0.00119841019741139,negative,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,9.63031046921746e-05,0.000432739699840675,-0.000751851121676222,0.000944457331060571,non-significant,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000802003158286985,0.000275724491332376,-0.00134241323095407,-0.000261593085619902,negative,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.00152905666608932,0.000411554032351157,-0.00233568774718982,-0.00072242558498882,negative,8,150,2715,-431151.781559617,TRUE,habitat_diversity_1000m_coef,2.87969610044838,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00256527443229864,0.00141963087839379,-0.00534769982529142,0.000217150960694145,non-significant,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.00237575430814609,0.00114677387606188,-0.00462338980363877,-0.000128118812653411,negative,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000735464860218227,0.000616452590318096,-0.00194368973541812,0.000472760014981666,non-significant,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.00104917650424162,0.000473187341988019,0.000121746356004869,0.00197660665247838,positive,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,3.83097077927771e-05,0.000206143769932946,-0.000365724656913107,0.000442344072498661,non-significant,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00244843747454386,0.000789491292751802,-0.00399581197444536,-0.000901062974642358,negative,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00413768009255672,0.000819043203190606,-0.00574297527259262,-0.00253238491252081,negative,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.000236181053351589,0.00047845761205796,-0.00070157863441105,0.00117394074111423,non-significant,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.00275886149668689,0.000793085401547605,-0.00431328032038468,-0.00120444267298909,negative,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,9.89249325281272e-05,0.000432910703570135,-0.000749564454991233,0.000947414320047488,non-significant,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000801633066021341,0.000275736685841985,-0.00134206703948807,-0.000261199092554615,negative,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0015283296059331,0.000411763435640389,-0.00233537110993874,-0.000721288101927463,negative,8,100,2977,-431150.844355178,TRUE,habitat_diversity_1000m_coef,2.87969145010987,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00245095516816246,0.00143601604042775,-0.00526549488862267,0.000363584552297754,non-significant,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.00239984222303938,0.00115387944250454,-0.00466140437284942,-0.000138280073229329,negative,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000779096276884871,0.000619754288365281,-0.00199379236134507,0.00043559980757533,non-significant,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.00103816728455516,0.00047452080051298,0.000108123605634605,0.00196821096347572,positive,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,3.87539157768022e-05,0.000206169588879047,-0.000365331053133559,0.000442838884687163,non-significant,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00241510798928822,0.000791395890612033,-0.00396621543240081,-0.000864000546175637,negative,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.004148650399893,0.00082035840570184,-0.0057565233294833,-0.00254077747030269,negative,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.000235207839416664,0.00048041572911883,-0.000706389687262794,0.00117680536609612,non-significant,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.00279432491230284,0.00079499503807672,-0.00435248655482126,-0.00123616326978442,negative,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,9.69783338811653e-05,0.000433614696003362,-0.000752890853452708,0.000946847521215039,non-significant,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000801011101470056,0.000275802754862181,-0.00134157456783686,-0.000260447635103251,negative,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0015201256494262,0.000413308377192077,-0.00233019518323137,-0.000710056115621037,negative,8,50,4706,-431156.99739817,TRUE,habitat_diversity_1000m_coef,2.87976420076347,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00123051886533636,0.00111465974486898,-0.00341521182029616,0.000954174089623433,non-significant,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.000901956771687887,0.000977780459331092,-0.00281837125676386,0.00101445771338808,non-significant,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000125617883093678,0.000611220407542619,-0.0013235878684931,0.00107235210230575,non-significant,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.00138021003796347,0.000468665930717858,0.000461641692975526,0.00229877838295142,positive,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,-3.75669898747652e-05,0.000214241446784013,-0.000457472509567184,0.000382338529817654,non-significant,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00338705001705373,0.000784205211367555,-0.00492406398782276,-0.00185003604628471,negative,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00308935114405701,0.000835614225594128,-0.00472712493119083,-0.00145157735692319,negative,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.0012114858473515,0.000457298254054896,0.000315197739210858,0.00210777395549215,positive,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.000242586735341184,0.000731398871683521,-0.00167610218217412,0.00119092871149175,non-significant,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.000256628528489603,0.000444387471907108,-0.000614354911629135,0.00112761196860834,non-significant,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000628900875860911,0.00028755217258888,-0.00119249277781136,-6.5308973910461e-05,negative,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0010166581785736,0.000418369269890067,-0.00183664687979645,-0.000196669477350751,negative,6,150,4046,-437081.615632252,TRUE,habitat_diversity_1000m_coef,2.92759564498164,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00121713234706805,0.00110837304776209,-0.00338950360211665,0.000955238907980541,non-significant,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.000886882176607059,0.000973468465786454,-0.00279484530963397,0.00102108095641985,non-significant,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000117874300635582,0.000609588895874189,-0.00131264658192453,0.00107689798065336,non-significant,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.00139114034901943,0.000467965828890047,0.000473944178399503,0.00230833651963935,positive,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,-3.85466681615546e-05,0.000214194219778059,-0.000458359624623208,0.000381266288300099,non-significant,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00340695252518627,0.00078277754795786,-0.00494116832709026,-0.00187273672328229,negative,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00309204116186749,0.000834556940797331,-0.00472774270887818,-0.00145633961485679,negative,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.00122672134731903,0.000455547510854609,0.000333864632797128,0.00211957806184093,positive,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.000240376630291752,0.000728597004703279,-0.00166840051875394,0.00118764725817044,non-significant,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.00025206264069135,0.000443816695569051,-0.000617802098361566,0.00112192737974427,non-significant,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.00062995703249934,0.000287473459184306,-0.00119339465901172,-6.6519405986955e-05,negative,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.00101935799023866,0.000417680749362179,-0.00183799721602423,-0.000200718764453085,negative,6,100,4312,-437091.240593308,TRUE,habitat_diversity_1000m_coef,2.92761161961132,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),-0.00129606938988158,0.00112203564639142,-0.00349521884617888,0.000903080066415722,non-significant,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-0.00101326716395747,0.000994020272427192,-0.00296151109781746,0.000934976769902518,non-significant,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000166002061671905,0.000617459956903528,-0.00137620133909847,0.00104419721575466,non-significant,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.00138942159200765,0.000468520700251531,0.000471137893503159,0.00230770529051213,positive,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,-3.59942798211085e-05,0.000214223871959013,-0.000455865353489495,0.000383876793847278,non-significant,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00343811062802682,0.00078477632069939,-0.00497624395251748,-0.00189997730353616,negative,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00309521334973794,0.000835454558953059,-0.00473267419600573,-0.00145775250347015,negative,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.00122649467172398,0.000457026890081507,0.000330738427197877,0.00212225091625008,positive,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.000341529252967422,0.000756402522344243,-0.00182405095457739,0.00114099244864255,non-significant,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.000271756676791505,0.000445328556554891,-0.000601071255343289,0.0011445846089263,non-significant,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000627003660215303,0.000287536125429151,-0.00119056411031063,-6.34432101199754e-05,negative,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.00104397020153338,0.000418599767732085,-0.0018644106702251,-0.000223529732841663,negative,6,50,5985,-437092.022014825,TRUE,habitat_diversity_1000m_coef,2.92762370238029,Habitat Diversity Trend,MAT Trend:Prec Trend
(Intercept),0.000296633816542834,0.000924939158255656,-0.00151621362152904,0.00210948125461471,non-significant,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,(Intercept)
mean_density_km2_scaled,-4.71071308027052e-05,0.000875286716947856,-0.00176263757216681,0.0016684233105614,non-significant,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,Mean Elephant Density
percent_population_growth_scaled,0.000586918893128328,0.000606932244437685,-0.000602646447025595,0.00177648423328225,non-significant,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,Elephant Population Growth
months_severe_drought_scaled,0.00194576012418451,0.000480133989804898,0.00100471479641339,0.00288680545195563,positive,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,N Drought Months
fire_frequency_scaled,0.000246120470745216,0.000228817847301136,-0.000202354268984996,0.000694595210475429,non-significant,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,Fire frequency
mat_coef_scaled,-0.00382224945256458,0.000789124638996818,-0.00536890532431152,-0.00227559358081765,negative,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,MAT Trend
prec_coef_scaled,-0.00210324771647672,0.000872458645654303,-0.00381323523995975,-0.000393260192993693,negative,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,Precipitation Trend
n_deposition_scaled,0.000592539304776113,0.000430871666046133,-0.000251953642633078,0.0014370322521853,non-significant,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.000381174264941205,0.000696371550889137,-0.00174603742454221,0.000983688894659804,non-significant,4,150,7438,-445769.793763039,TRUE,habitat_diversity_1000m_coef,3.00090386371147,Habitat Diversity Trend,Mean Ele. Density:Ele. Pop. Growth
