term,estimate,std_error,statistic,p_value,individual_id,sex,n_true,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,enerscape_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,enerscape_range,slope_range
enerscape,0.00175050156452597,0.00904166780967242,0.193603835196572,0.846486094960885,ele12,F,13724,150864,-0.015971167342432,0.0194721704714839,3095.38936894387,8.23012091951266,14.1771061362284,0.0966548636016228,128.084519048374,0.551079100731857,1284.42529296875,22.8972721099854,43.224910736084,0.544998914003372,131.872573852539,4.22315286129015
slope,-0.016875395931026,0.0104770440218026,-1.61070201632335,0.107244686030329,ele12,F,13724,150864,-0.037410402213759,0.00365961035170709,3095.38936894387,8.23012091951266,14.1771061362284,0.0966548636016228,128.084519048374,0.551079100731857,1284.42529296875,22.8972721099854,43.224910736084,0.544998914003372,131.872573852539,4.22315286129015
evi_mean,-0.173041584210256,0.0253684304884786,-6.82113874915696,9.0321652179265e-12,ele13,F,11589,127339,-0.222763707967674,-0.123319460452838,3035.74759337457,4.84310968185816,8.9129162676923,0.105103658489635,128.018991218234,0.537657135812167,1158.984375,12.8741149902344,21.1225852966309,0.477115243673325,131.872573852539,3.36049149959581
distance_to_water_km,-0.152824712393532,0.0831750617531533,-1.83738622096951,0.0661528995024683,ele13,F,11589,127339,-0.315847833429712,0.0101984086426488,3035.74759337457,4.84310968185816,8.9129162676923,0.105103658489635,128.018991218234,0.537657135812167,1158.984375,12.8741149902344,21.1225852966309,0.477115243673325,131.872573852539,3.36049149959581
distance_to_settlement_km,-0.0133147120346559,0.117955537733776,-0.112879075374206,0.910126425722017,ele13,F,11589,127339,-0.244507565992857,0.217878141923545,3035.74759337457,4.84310968185816,8.9129162676923,0.105103658489635,128.018991218234,0.537657135812167,1158.984375,12.8741149902344,21.1225852966309,0.477115243673325,131.872573852539,3.36049149959581
human_modification,-0.00651810552648099,0.0185374644546463,-0.351617964928708,0.725124790478976,ele13,F,11589,127339,-0.0428515358575877,0.0298153248046257,3035.74759337457,4.84310968185816,8.9129162676923,0.105103658489635,128.018991218234,0.537657135812167,1158.984375,12.8741149902344,21.1225852966309,0.477115243673325,131.872573852539,3.36049149959581
enerscape,0.00417711088403058,0.00991003797474567,0.42150301489009,0.673387810127469,ele13,F,11589,127339,-0.0152465635464709,0.0236007853145321,3035.74759337457,4.84310968185816,8.9129162676923,0.105103658489635,128.018991218234,0.537657135812167,1158.984375,12.8741149902344,21.1225852966309,0.477115243673325,131.872573852539,3.36049149959581
slope,0.0283563173680679,0.0111594324196992,2.54101788528349,0.0110530265264631,ele13,F,11589,127339,0.00648382982545758,0.0502288049106783,3035.74759337457,4.84310968185816,8.9129162676923,0.105103658489635,128.018991218234,0.537657135812167,1158.984375,12.8741149902344,21.1225852966309,0.477115243673325,131.872573852539,3.36049149959581
evi_mean,-0.116886184781078,0.0216632783479611,-5.39559077364111,6.82984521336847e-08,ele20,F,18998,208798,-0.159346210343082,-0.0744261592190742,2950.53161229448,10.1268041527271,23.1367225017961,0.082630476827645,127.9445327983,0.475034331539041,1756.80749511719,65.1541900634766,50.606689453125,0.55415241420269,131.872573852539,4.53778903943021
distance_to_water_km,-0.293768222019445,0.213502638789144,-1.37594656293486,0.168838177904909,ele20,F,18998,208798,-0.712233394046167,0.124696950007277,2950.53161229448,10.1268041527271,23.1367225017961,0.082630476827645,127.9445327983,0.475034331539041,1756.80749511719,65.1541900634766,50.606689453125,0.55415241420269,131.872573852539,4.53778903943021
distance_to_settlement_km,0.252808234471585,0.151690162333228,1.66660929478224,0.0955921194731806,ele20,F,18998,208798,-0.0445044837015425,0.550120952644712,2950.53161229448,10.1268041527271,23.1367225017961,0.082630476827645,127.9445327983,0.475034331539041,1756.80749511719,65.1541900634766,50.606689453125,0.55415241420269,131.872573852539,4.53778903943021
human_modification,-0.00413759398511329,0.012194625405003,-0.339296521844433,0.734386362581545,ele20,F,18998,208798,-0.0280390597789192,0.0197638718086927,2950.53161229448,10.1268041527271,23.1367225017961,0.082630476827645,127.9445327983,0.475034331539041,1756.80749511719,65.1541900634766,50.606689453125,0.55415241420269,131.872573852539,4.53778903943021
enerscape,-0.0233736126427938,0.00769167810409894,-3.03881836011024,0.00237508008326381,ele20,F,18998,208798,-0.0384493017268277,-0.00829792355875986,2950.53161229448,10.1268041527271,23.1367225017961,0.082630476827645,127.9445327983,0.475034331539041,1756.80749511719,65.1541900634766,50.606689453125,0.55415241420269,131.872573852539,4.53778903943021
slope,-0.000582523835341213,0.00909413171871233,-0.0640549151209891,0.948926500602253,ele20,F,18998,208798,-0.0184070220040174,0.017241974333335,2950.53161229448,10.1268041527271,23.1367225017961,0.082630476827645,127.9445327983,0.475034331539041,1756.80749511719,65.1541900634766,50.606689453125,0.55415241420269,131.872573852539,4.53778903943021
evi_mean,-0.14793545529372,0.0287176798245808,-5.15137212328326,2.58587516595211e-07,ele23,F,9976,109616,-0.204222107749898,-0.0916488028375413,2992.11322439982,10.4658451309175,30.5034137780216,0.109355620199998,127.933084641455,0.497974511743752,1166.56616210938,30.682825088501,64.094612121582,0.544998973608017,134.680870056153,3.60284776974004
distance_to_water_km,0.00946851322947454,0.200519711858844,0.0472198625347113,0.962337997164863,ele23,F,9976,109616,-0.38355012201386,0.402487148472809,2992.11322439982,10.4658451309175,30.5034137780216,0.109355620199998,127.933084641455,0.497974511743752,1166.56616210938,30.682825088501,64.094612121582,0.544998973608017,134.680870056153,3.60284776974004
distance_to_settlement_km,-0.711540546858443,0.421046443945336,-1.68993363342791,0.0910406521824688,ele23,F,9976,109616,-1.5367915769913,0.113710483274415,2992.11322439982,10.4658451309175,30.5034137780216,0.109355620199998,127.933084641455,0.497974511743752,1166.56616210938,30.682825088501,64.094612121582,0.544998973608017,134.680870056153,3.60284776974004
human_modification,-0.0137545603622395,0.0194496623131573,-0.707187618004805,0.479449892179833,ele23,F,9976,109616,-0.0518758984960278,0.0243667777715487,2992.11322439982,10.4658451309175,30.5034137780216,0.109355620199998,127.933084641455,0.497974511743752,1166.56616210938,30.682825088501,64.094612121582,0.544998973608017,134.680870056153,3.60284776974004
enerscape,-0.022454357245718,0.0106738492871821,-2.10367943574795,0.0354064194741763,ele23,F,9976,109616,-0.043375101848595,-0.00153361264284098,2992.11322439982,10.4658451309175,30.5034137780216,0.109355620199998,127.933084641455,0.497974511743752,1166.56616210938,30.682825088501,64.094612121582,0.544998973608017,134.680870056153,3.60284776974004
slope,0.00962323625114573,0.0120395042078042,0.799305028267512,0.424113563969238,ele23,F,9976,109616,-0.0139741919961504,0.0332206644984419,2992.11322439982,10.4658451309175,30.5034137780216,0.109355620199998,127.933084641455,0.497974511743752,1166.56616210938,30.682825088501,64.094612121582,0.544998973608017,134.680870056153,3.60284776974004
evi_mean,-0.273935072037395,0.0221164245826063,-12.3860468953393,3.10999811099655e-35,ele17,F,17983,197543,-0.317283264219303,-0.230586879855487,2939.49828975873,11.6192247459462,36.8850172884099,0.115978020110336,127.991627321546,0.53899214275216,1607.52136230469,30.2638282775879,53.303361415863,0.546608239412308,110.409133911133,5.80922466225457
distance_to_water_km,-0.469931008390708,0.161579141117995,-2.90836431694815,0.00363324800398769,ele17,F,17983,197543,-0.78662612498198,-0.153235891799437,2939.49828975873,11.6192247459462,36.8850172884099,0.115978020110336,127.991627321546,0.53899214275216,1607.52136230469,30.2638282775879,53.303361415863,0.546608239412308,110.409133911133,5.80922466225457
distance_to_settlement_km,0.414416531921226,0.201875904401871,2.05282811313754,0.0400892509478364,ele17,F,17983,197543,0.0187397592935595,0.810093304548893,2939.49828975873,11.6192247459462,36.8850172884099,0.115978020110336,127.991627321546,0.53899214275216,1607.52136230469,30.2638282775879,53.303361415863,0.546608239412308,110.409133911133,5.80922466225457
human_modification,0.0449046384851262,0.0143489889059079,3.12946360050761,0.0017512576807886,ele17,F,17983,197543,0.0167806202295468,0.0730286567407057,2939.49828975873,11.6192247459462,36.8850172884099,0.115978020110336,127.991627321546,0.53899214275216,1607.52136230469,30.2638282775879,53.303361415863,0.546608239412308,110.409133911133,5.80922466225457
enerscape,-0.0333139298098476,0.0079613124770331,-4.18447710800852,2.85823246937313e-05,ele17,F,17983,197543,-0.0489181022648325,-0.0177097573548627,2939.49828975873,11.6192247459462,36.8850172884099,0.115978020110336,127.991627321546,0.53899214275216,1607.52136230469,30.2638282775879,53.303361415863,0.546608239412308,110.409133911133,5.80922466225457
slope,-0.000233223759914316,0.00999229477251838,-0.0233403602699699,0.981378777633751,ele17,F,17983,197543,-0.0198181215140503,0.0193516739942217,2939.49828975873,11.6192247459462,36.8850172884099,0.115978020110336,127.991627321546,0.53899214275216,1607.52136230469,30.2638282775879,53.303361415863,0.546608239412308,110.409133911133,5.80922466225457
evi_mean,-0.192603071193529,0.0255007621955643,-7.55283586100147,4.25881589245858e-14,ele11,F,17796,195546,-0.242584565096835,-0.142621577290223,2897.48924465323,12.6613312097905,24.9208979755876,0.121771244869653,128.086679893977,0.568045470457434,1290.25366210937,30.8924102783203,63.1044694632292,0.545154243707657,139.184226989746,5.12386863166467
distance_to_water_km,-0.330534919736583,0.0893870211348031,-3.69779544659071,0.000217480026313179,ele11,F,17796,195546,-0.505733481160797,-0.155336358312369,2897.48924465323,12.6613312097905,24.9208979755876,0.121771244869653,128.086679893977,0.568045470457434,1290.25366210937,30.8924102783203,63.1044694632292,0.545154243707657,139.184226989746,5.12386863166467
distance_to_settlement_km,0.198897197128006,0.174368475034819,1.1406717704464,0.254006538249865,ele11,F,17796,195546,-0.14286501394024,0.540659408196252,2897.48924465323,12.6613312097905,24.9208979755876,0.121771244869653,128.086679893977,0.568045470457434,1290.25366210937,30.8924102783203,63.1044694632292,0.545154243707657,139.184226989746,5.12386863166467
human_modification,0.015021512251113,0.0146630655870939,1.02444554734411,0.305624877951717,ele11,F,17796,195546,-0.0137180962995911,0.0437611208018171,2897.48924465323,12.6613312097905,24.9208979755876,0.121771244869653,128.086679893977,0.568045470457434,1290.25366210937,30.8924102783203,63.1044694632292,0.545154243707657,139.184226989746,5.12386863166467
enerscape,-0.00588674028583199,0.00794725553492119,-0.740726186538856,0.458859478312927,ele11,F,17796,195546,-0.0214633611342775,0.00968988056261354,2897.48924465323,12.6613312097905,24.9208979755876,0.121771244869653,128.086679893977,0.568045470457434,1290.25366210937,30.8924102783203,63.1044694632292,0.545154243707657,139.184226989746,5.12386863166467
slope,0.0222633188404378,0.00917253198888651,2.42717265716949,0.0152170120788619,ele11,F,17796,195546,0.00428515614222023,0.0402414815386554,2897.48924465323,12.6613312097905,24.9208979755876,0.121771244869653,128.086679893977,0.568045470457434,1290.25366210937,30.8924102783203,63.1044694632292,0.545154243707657,139.184226989746,5.12386863166467
evi_mean,0.216999776691643,0.0271124582989447,8.00369240955509,1.20742776042286e-15,EF0251,F,12939,142299,0.163859358425711,0.270140194957574,1939.18945978787,1.57048395732247,4.64349403991765,0.0795219181596187,135.573487409946,2.30800786648308,1470.26867675782,11.0922803878784,19.0552177429199,0.195314653217792,593.407402038575,25.8051280984655
distance_to_water_km,-0.18702042877578,0.0478380493265133,-3.90944930674939,9.25067649248757e-05,EF0251,F,12939,142299,-0.280783005455746,-0.0932578520958143,1939.18945978787,1.57048395732247,4.64349403991765,0.0795219181596187,135.573487409946,2.30800786648308,1470.26867675782,11.0922803878784,19.0552177429199,0.195314653217792,593.407402038575,25.8051280984655
distance_to_settlement_km,-0.339728697340756,0.0896000933906826,-3.79161097365646,0.000149673240946104,EF0251,F,12939,142299,-0.515344880386494,-0.164112514295018,1939.18945978787,1.57048395732247,4.64349403991765,0.0795219181596187,135.573487409946,2.30800786648308,1470.26867675782,11.0922803878784,19.0552177429199,0.195314653217792,593.407402038575,25.8051280984655
human_modification,-0.0746053405761718,0.0220473443883861,-3.38386969704486,0.000714719139633993,EF0251,F,12939,142299,-0.117818135577409,-0.0313925455749351,1939.18945978787,1.57048395732247,4.64349403991765,0.0795219181596187,135.573487409946,2.30800786648308,1470.26867675782,11.0922803878784,19.0552177429199,0.195314653217792,593.407402038575,25.8051280984655
enerscape,-0.1694856310869,0.012435049636588,-13.6296706519142,2.66781546808931e-42,EF0251,F,12939,142299,-0.193858328374612,-0.145112933799187,1939.18945978787,1.57048395732247,4.64349403991765,0.0795219181596187,135.573487409946,2.30800786648308,1470.26867675782,11.0922803878784,19.0552177429199,0.195314653217792,593.407402038575,25.8051280984655
slope,0.0781121441589934,0.0169353452173596,4.61237389356104,3.98096069937116e-06,EF0251,F,12939,142299,0.0449188675329685,0.111305420785018,1939.18945978787,1.57048395732247,4.64349403991765,0.0795219181596187,135.573487409946,2.30800786648308,1470.26867675782,11.0922803878784,19.0552177429199,0.195314653217792,593.407402038575,25.8051280984655
evi_mean,-0.00561270769295318,0.0261023910547998,-0.215026572897853,0.829746600927936,EF0241,F,8965,98565,-0.0567733941603608,0.0455479787744544,2842.68708021634,19.6677611214749,24.3371601234325,0.0537421874120308,128.031735018642,0.483230199810921,1672.27014160157,64.0088806152344,48.7956695556641,0.271114137023687,145.500198364258,6.62718635227066
distance_to_water_km,-0.969627052841662,0.231300758569605,-4.19206170718145,2.76430778676633e-05,EF0241,F,8965,98565,-1.42297653963809,-0.516277566045237,2842.68708021634,19.6677611214749,24.3371601234325,0.0537421874120308,128.031735018642,0.483230199810921,1672.27014160157,64.0088806152344,48.7956695556641,0.271114137023687,145.500198364258,6.62718635227066
